CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	TRADED_VAL
FUTSTKSBICARD25-JAN-2023	797.45	798.1	804	786.95	793.55	793.55	-0.48	8472	1260800	1576	1003241280
FUTSTKRBLBANK29-MAR-2023	184.35	186.3	186.3	186.3	186.3	189.65	2.87	4	10000	2	1863000
FUTSTKBHARATFORG29-MAR-2023	898.5	896	896	896	896	893	-0.61	1	1000	1	896000
FUTSTKPFC23-FEB-2023	150.95	151.75	158.55	150.75	157.15	157.15	4.1	222	2387000	385	372602640
FUTSTKDRREDDY29-MAR-2023	4304.2	4300	4320	4300	4310	4306.5	0.05	15	875	7	3772775
FUTSTKIPCALAB29-MAR-2023	850.35	0	0	0		863.65	1.56	1	0	0	0
FUTSTKPERSISTENT23-FEB-2023	3998	3994.45	4057	3994.45	4047.65	4047.65	1.24	94	16800	96	67825668.75
FUTSTKGODREJPROP23-FEB-2023	1251.6	1259.9	1276.55	1245.55	1254.75	1254.75	0.25	220	48875	115	61438318.75
FUTSTKTATAMOTORS23-FEB-2023	398.75	399.25	401.5	396.5	397.8	397.8	-0.23	1964	997500	700	397867980
FUTSTKJKCEMENT23-FEB-2023	2984.95	2984.4	2998.7	2984.4	2993.65	2993.65	0.29	23	2250	9	6737100
FUTSTKSBICARD29-MAR-2023	807.8	811.35	811.35	801.35	802.65	802.65	-0.63	5	4000	5	3218400
FUTSTKCONCOR29-MAR-2023	752.35	0	0	0		756	0.48	0	0	0	0
FUTSTKBATAINDIA25-JAN-2023	1659.3	1655.95	1658.65	1636.3	1651.7	1651.7	-0.45	8870	438075	1593	722760445
FUTSTKTORNTPHARM23-FEB-2023	1564.05	1560	1560	1553.55	1553.55	1559.65	-0.28	7	1500	3	2333550
FUTSTKIRCTC29-MAR-2023	648.25	657.2	657.2	647	647	647	-0.19	22	24500	28	15941493.75
FUTSTKDELTACORP25-JAN-2023	216.25	217.05	219.75	216	218.2	218.2	0.9	5638	3404800	1216	742193760
FUTSTKBPCL25-JAN-2023	335.95	336.35	339.5	333	338.75	338.75	0.83	8312	4219200	2344	1421403030
FUTSTKBHARTIARTL29-MAR-2023	825.5	825.8	826	825.8	826	830.75	0.63	5	2850	3	2353862.5
FUTSTKLT29-MAR-2023	2118.45	2115	2124	2104.05	2124	2124	0.26	26	2400	8	5069640
FUTSTKHAVELLS23-FEB-2023	1113.9	1118	1142.8	1118	1138	1138	2.16	115	33500	67	38085775
FUTSTKEICHERMOT29-MAR-2023	3281.5	0	0	0		3265.15	-0.49	5	0	0	0
FUTSTKFSL23-FEB-2023	104.45	105	105.15	104.65	104.85	104.85	0.38	135	31200	6	3273400
FUTSTKPVR23-FEB-2023	1737.65	1742.1	1742.1	1723.15	1725.55	1725.55	-0.69	117	18722	46	32394635.9
FUTSTKHINDUNILVR29-MAR-2023	2600.1	2599	2599	2588.9	2588.9	2588.9	-0.43	7	900	3	2333550
FUTSTKMOTHERSON25-JAN-2023	76.15	76	76.8	75.7	76.45	76.45	0.39	10869	6702750	993	511900425
FUTSTKOFSS29-MAR-2023	3073.7	0	0	0		3047.8	-0.84	0	0	0	0
FUTSTKCIPLA23-FEB-2023	1083.45	1085	1088	1081.55	1088	1088	0.41	61	8450	13	9175367.5
FUTSTKHINDUNILVR23-FEB-2023	2585.9	2576.3	2587	2565	2573	2573	-0.49	208	13800	46	35544780
FUTSTKGODREJCP25-JAN-2023	896.25	897.95	907.85	890.1	895.2	895.2	-0.11	5181	1801000	1801	1618481750
FUTSTKBAJFINANCE29-MAR-2023	6677	6670	6765	6670	6738.6	6738.6	0.92	328	6500	52	43774837.5
FUTSTKSRF29-MAR-2023	2329.8	0	0	0		2339.9	0.43	4	0	0	0
FUTSTKCHAMBLFERT23-FEB-2023	314.95	315.35	316.45	313.9	315	315	0.01	391	94500	63	29779050
FUTSTKGLENMARK29-MAR-2023	434.65	440.1	440.1	440.1	440.1	441.7	1.62	1	1450	1	638145
FUTSTKONGC25-JAN-2023	151.05	150.85	151.15	148.4	150	150	-0.69	8970	17983350	4671	2691136910
FUTSTKBOSCHLTD29-MAR-2023	17449.6	0	0	0		17409.3	-0.23	0	0	0	0
FUTSTKIPCALAB23-FEB-2023	839.4	844	858	844	851.75	851.75	1.47	39	8450	13	7201902.5
FUTSTKMFSL25-JAN-2023	686.65	685.9	714.7	683.35	712.05	712.05	3.69	9729	2661100	4094	1874056113
FUTSTKBALRAMCHIN25-JAN-2023	401.65	402.05	409.5	397.45	404.9	404.9	0.8	4530	3003200	1877	1213915440
FUTSTKPOLYCAB25-JAN-2023	2585.9	2583.4	2612.85	2583.4	2607.25	2607.25	0.82	2636	266400	888	693155835
FUTSTKCOFORGE29-MAR-2023	4016.15	3925	3938	3925	3938	3938	-1.94	13	600	4	2356102.5
FUTSTKASHOKLEY23-FEB-2023	150.5	150.7	151.3	148	149.3	149.3	-0.79	261	405000	81	60474750
FUTSTKIEX29-MAR-2023	144.2	143.8	144.95	143.8	144.8	144.95	0.52	12	18750	5	2704875
FUTSTKALKEM25-JAN-2023	3002.55	3008.3	3059.45	2990	3024	3024	0.71	1509	96600	483	293166300
FUTSTKIDFC25-JAN-2023	84.95	84.65	85.6	83.4	85.05	85.05	0.11	11085	19730000	1973	1667489000
FUTSTKCUMMINSIND23-FEB-2023	1385	1390	1396.1	1382.3	1389.55	1389.55	0.32	51	11400	19	15836250
FUTSTKAPOLLOTYRE23-FEB-2023	330.95	331.8	333.3	326.75	328.6	328.6	-0.71	95	287000	82	94738525
FUTSTKABB23-FEB-2023	2710.3	2715.05	2722.15	2714.75	2720	2715.3	0.18	45	3000	12	8155737.5
FUTSTKKOTAKBANK29-MAR-2023	1854.8	1861	1863	1852.25	1863	1863	0.44	18	6800	17	12636080
FUTSTKNTPC23-FEB-2023	168.9	168.95	169.4	167.95	168.6	168.6	-0.17	241	535800	94	90412545
FUTSTKRECLTD29-MAR-2023	121.95	122	124.25	120.95	124.1	124.1	1.76	19	168000	21	20666400
FUTSTKHINDCOPPER25-JAN-2023	117.55	117.55	118.05	115.45	116.8	116.8	-0.63	4102	6364800	1326	743456640
FUTSTKZYDUSLIFE25-JAN-2023	422.8	422.95	428.15	421.05	427.25	427.25	1.05	5705	1405800	781	598506390
FUTSTKGUJGASLTD29-MAR-2023	498.15	0	0	0		498.5	0.07	0	0	0	0
FUTSTKNTPC29-MAR-2023	170.75	169.4	169.45	169	169	170.3	-0.26	1	17100	3	2894745
FUTSTKMPHASIS23-FEB-2023	1988.25	2000.8	2035.7	1996.7	2027.45	2027.45	1.97	189	22550	82	45645146.25
FUTSTKASIANPAINT25-JAN-2023	3056.55	3060.6	3069	3033.75	3042.95	3042.95	-0.44	27529	1215400	6077	3707095520
FUTSTKMOTHERSON23-FEB-2023	76.65	76.5	77.3	76.25	76.9	76.9	0.32	616	1046250	155	80490712.5
FUTSTKGLENMARK25-JAN-2023	429.25	429.35	437.5	429.15	436.05	436.05	1.58	3430	1551500	1070	673728145
FUTSTKNMDC29-MAR-2023	128.1	128.1	128.1	128	128	127.65	-0.35	9	9000	2	1152450
FUTIDXFINNIFTY28-MAR-2023	19381.65	19418.55	19489.1	19338.3	19338.3	19338.3	-0.22	6	360	9	6990732
FUTSTKINDIGO23-FEB-2023	2065	2065.05	2067.85	2060.4	2061.55	2061.55	-0.16	93	4500	15	9292155
FUTSTKSBILIFE29-MAR-2023	1260.3	0	0	0		1288.8	2.26	0	0	0	0
FUTSTKFSL25-JAN-2023	104	103.95	105.25	103.75	104.65	104.65	0.62	3006	1731600	333	181036700
FUTSTKHDFC29-MAR-2023	2695.65	0	0	0		2707.55	0.44	3	0	0	0
FUTSTKMARICO25-JAN-2023	509.3	508.9	516.7	507.75	513.7	513.7	0.86	6822	1538400	1282	789555540
FUTSTKPOWERGRID29-MAR-2023	216.55	216	216.7	216	216.6	216.6	0.02	8	10800	4	2337930
FUTSTKBHEL29-MAR-2023	81.5	81.5	81.7	81.15	81.7	81.65	0.18	13	63000	6	5134500
FUTSTKHONAUT29-MAR-2023	41474.3	41939.9	42071	41939.9	42002	41704.8	0.55	5	75	5	3150357
FUTSTKHINDALCO29-MAR-2023	493.05	488.95	493.5	485.05	485.05	487.65	-1.09	24	18200	13	8909880
FUTSTKIDFCFIRSTB29-MAR-2023	62.35	62.4	62.55	61.6	62.55	62.35	0	24	225000	15	14005500
FUTSTKCROMPTON23-FEB-2023	347.7	348.95	350.9	348.95	350.65	350.35	0.76	44	16500	11	5778750
FUTSTKUBL23-FEB-2023	1680.9	1682.6	1685.95	1663.95	1675.5	1675.5	-0.32	18	6000	15	10048380
FUTSTKSRF25-JAN-2023	2299.2	2295.7	2324.95	2291.15	2317.3	2317.3	0.78	11888	967125	2579	2232838538
FUTSTKGMRINFRA29-MAR-2023	41.45	41.35	41.65	41.35	41.45	41.45	0	12	180000	8	7464375
FUTSTKCOROMANDEL29-MAR-2023	912	0	0	0		915.05	0.33	0	0	0	0
FUTSTKPAGEIND25-JAN-2023	42178.6	42255	42643.7	42093.65	42427.15	42427.15	0.58	6417	13950	930	591238344
FUTSTKNAVINFLUOR29-MAR-2023	4189.5	0	0	0		4098.95	-2.16	0	0	0	0
FUTSTKOBEROIRLTY23-FEB-2023	880.25	882.5	892.6	882.5	887.6	887.6	0.83	16	6300	9	5592615
FUTSTKHDFCAMC23-FEB-2023	2183.9	2179.4	2199.8	2176	2191.2	2191.2	0.33	261	16800	56	36733065
FUTSTKHINDUNILVR25-JAN-2023	2571.35	2556.4	2573.9	2550.05	2557.65	2557.65	-0.53	26206	767400	2558	1965279810
FUTSTKRAIN29-MAR-2023	182.7	181.7	181.7	181.7	181.7	182.7	0	5	3500	1	635950
FUTSTKGRANULES29-MAR-2023	325.5	0	0	0		331.7	1.9	0	0	0	0
FUTSTKINDIACEM29-MAR-2023	225.8	225.8	225.8	225.8	225.8	225.9	0.04	2	2900	1	654820
FUTSTKHEROMOTOCO23-FEB-2023	2723.4	2714	2731.65	2711	2722.75	2722.75	-0.02	245	8100	27	22032870
FUTSTKABFRL23-FEB-2023	289.45	290.45	290.45	286.55	289.3	289.3	-0.05	110	104000	40	29985670
FUTSTKLT25-JAN-2023	2098.85	2091.5	2105.7	2079.15	2101.7	2101.7	0.13	26920	1731000	5770	3625981515
FUTSTKGMRINFRA23-FEB-2023	41.25	41.25	41.45	41	41.35	41.35	0.24	145	1575000	70	64976625
FUTSTKNAUKRI29-MAR-2023	3975.2	3975.2	3976	3965	3973.85	3979.9	0.11	4	500	4	1986256.25
FUTSTKTORNTPHARM29-MAR-2023	1574.05	0	0	0		1569.6	-0.28	0	0	0	0
FUTIDXMIDCPNIFTY10-JAN-2023	7223.35	0	0	0		7221.55	-0.02	0	0	0	0
FUTSTKBERGEPAINT29-MAR-2023	586.75	590	592.45	588.4	588.8	588.8	0.34	26	63800	58	37685835
FUTSTKSYNGENE29-MAR-2023	589.2	0	0	0		599.6	1.76	0	0	0	0
FUTSTKABBOTINDIA23-FEB-2023	21646.4	21800	21900	21800	21900	21900	1.17	14	200	5	4369808
FUTSTKIEX25-JAN-2023	143.05	143.15	144.55	142.55	143.55	143.55	0.34	11179	6840000	1824	982000500
FUTSTKLUPIN29-MAR-2023	744.8	744.35	750.5	744.35	750.5	749.85	0.67	8	6800	8	5087505
FUTSTKGMRINFRA25-JAN-2023	41	40.85	41.25	40.7	41.05	41.05	0.12	6015	18045000	802	739825875
FUTIDXMIDCPNIFTY24-JAN-2023	7242.05	0	0	0		7240.2	-0.02	0	0	0	0
FUTSTKBERGEPAINT23-FEB-2023	583.4	586.5	588.25	583.85	584.8	584.8	0.23	96	42900	39	25153095
FUTSTKGRASIM25-JAN-2023	1740.25	1737.15	1747	1722.85	1725.05	1725.05	-0.87	15929	847875	1785	1468921184
FUTSTKHINDPETRO29-MAR-2023	241	0	0	0		241.55	0.22	0	0	0	0
FUTSTKMGL25-JAN-2023	851.2	851.95	867	849.15	861.5	861.5	1.21	3007	593600	742	510287400
FUTSTKICICIPRULI25-JAN-2023	454.6	454.95	474	453.45	470.35	470.35	3.46	11423	6634500	4423	3103170300
FUTIDXBANKNIFTY25-JAN-2023	43393.8	43388.75	43661	43348.3	43609.3	43609.3	0.49	91746	2910475	116419	1.26681E+11
FUTSTKPOWERGRID23-FEB-2023	216	216.5	216.5	215.05	216.15	216.15	0.06	420	267300	99	57735990
FUTSTKNAUKRI23-FEB-2023	3928.7	3930.7	3984.45	3930.7	3949.05	3949.05	0.51	220	10125	81	40119956.25
FUTSTKHINDPETRO25-JAN-2023	238.7	238.25	240.2	236.1	239.15	239.15	0.18	7518	3145500	1165	750239955
FUTSTKRECLTD23-FEB-2023	121.55	121.45	124.45	120.8	123.65	123.65	1.72	246	2256000	282	277508000
FUTSTKEXIDEIND25-JAN-2023	182.5	182.45	184	180.45	181.55	181.55	-0.52	6613	7642800	2123	1389627360
FUTSTKBIOCON23-FEB-2023	266.35	266	268.95	265.7	266.65	266.65	0.11	318	179400	78	47896350
FUTSTKCUB25-JAN-2023	179.05	179.4	181.8	178.25	179.75	179.75	0.39	1771	3985000	797	717605000
FUTSTKNAVINFLUOR25-JAN-2023	4138.3	4143.1	4158.85	4039	4057.25	4057.25	-1.95	2401	153450	1023	626784015
FUTSTKEICHERMOT25-JAN-2023	3243.95	3244.6	3255	3221.9	3231.9	3231.9	-0.37	15429	340900	1948	1102960819
FUTSTKNESTLEIND25-JAN-2023	19681.7	19702	19845	19547.65	19805.65	19805.65	0.62	5974	51600	1290	1017279398
FUTSTKSAIL23-FEB-2023	89.55	89.4	90.4	88.45	88.95	88.95	-0.67	723	2592000	324	231133200
FUTSTKPEL25-JAN-2023	842.75	843.8	857.3	838.75	845	845	0.26	10173	1244100	2262	1053767083
FUTSTKICICIGI25-JAN-2023	1250.7	1251	1294.5	1247.45	1274.9	1274.9	1.93	8017	1471350	3462	1879065484
FUTSTKRAMCOCEM25-JAN-2023	710.35	710.15	718.95	702.2	712.7	712.7	0.33	4294	1431400	1684	1018900270
FUTSTKM&MFIN25-JAN-2023	241.95	244.55	246.9	231.15	235.75	235.75	-2.56	6267	26900000	6725	6355519600
FUTSTKTATACONSUM25-JAN-2023	766.25	768.55	771.75	762	770.05	770.05	0.49	9618	1183500	1315	907423605
FUTSTKDIXON25-JAN-2023	3889.85	3890	3939.8	3871.75	3930.55	3930.55	1.04	3208	93000	744	364252618.8
FUTSTKBHARATFORG25-JAN-2023	889.3	892.3	892.5	879.3	884.55	884.55	-0.53	6349	1021000	1021	903892650
FUTSTKCHAMBLFERT25-JAN-2023	316.25	316	318.2	315	316.35	316.35	0.03	4202	1149000	766	363689100
FUTSTKADANIENT25-JAN-2023	3851.5	3849.05	3862.9	3795.9	3849.8	3849.8	-0.04	50140	1722250	6889	6612140100
FUTSTKBOSCHLTD25-JAN-2023	17272.1	17295.75	17342.25	17169	17214.6	17214.6	-0.33	2575	14400	288	248134295
FUTSTKDELTACORP23-FEB-2023	217.8	218.65	220.8	218	219.55	219.55	0.8	172	274400	98	60231640
FUTSTKMARUTI23-FEB-2023	8491.7	8470.6	8480	8401.95	8467.7	8467.7	-0.28	535	26200	262	221335030
FUTSTKDABUR25-JAN-2023	564.2	565.95	570.15	559.25	562.8	562.8	-0.24	10051	1588750	1271	896539812.5
FUTIDXMIDCPNIFTY31-JAN-2023	7251.45	7234.9	7234.9	7234.9	7234.9	7249.55	-0.02	1	75	1	542617.5
FUTSTKTORNTPOWER25-JAN-2023	502.65	505	507.35	498.8	502.95	502.95	0.05	2143	585000	390	294064875
FUTSTKINDUSTOWER25-JAN-2023	191.2	191.2	191.45	189.7	190.3	190.3	-0.47	4819	1304800	466	248395420
FUTSTKHAL25-JAN-2023	2555.8	2559.95	2574	2537.3	2557.9	2557.9	0.08	10376	651000	2170	1664385225
FUTSTKAMBUJACEM25-JAN-2023	529.95	529.15	536.5	526.55	534.4	534.4	0.83	45433	10701000	5945	5697454140
FUTSTKTORNTPHARM25-JAN-2023	1556.55	1558.2	1569.45	1547.55	1556.05	1556.05	-0.03	3452	336500	673	523709150
FUTSTKAUBANK25-JAN-2023	654.45	655.25	660.5	646.4	647.55	647.55	-1.05	7925	2199000	2199	1434857350
FUTSTKITC25-JAN-2023	334.7	334.05	334.65	331.65	332.95	332.95	-0.52	41363	7401600	4626	2463747680
FUTSTKVEDL25-JAN-2023	318.2	318.45	323.7	315.75	321.5	321.5	1.03	17372	14848000	7424	4754159300
