CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	UNDRLNG_ST	NOTIONAL_V	PREMIUM_TR
OPTSTKPIDILITIND25-JAN-2023CE2220	321.55	0	0	0		327.65	6.1	0	0	0	2536.95	0	0
OPTSTKTITAN23-FEB-2023CE2220	384.3	0	0	0		426.95	42.65	0	0	0	2613.6	0	0
OPTSTKRELIANCE29-MAR-2023PE2220	27.3	0	0	0		29.15	1.85	0	0	0	2557.05	0	0
OPTSTKASTRAL25-JAN-2023PE2220	263.1	0	0	0		225.35	37.75	0	0	0	2007.65	0	0
OPTSTKDEEPAKNTR29-MAR-2023PE2220	304.25	0	0	0		297.15	7.1	0	0	0	1998.95	0	0
OPTSTKSRF23-FEB-2023CE2220	189.3	0	0	0		194.15	4.85	0	0	0	2302.85	0	0
OPTSTKDEEPAKNTR25-JAN-2023PE2220	247.1	0	0	0		238.05	9.05	0	0	0	1998.95	0	0
OPTSTKACC29-MAR-2023CE2220	314.8	0	0	0		315.75	0.95	0	0	0	2442.7	0	0
OPTSTKTITAN29-MAR-2023PE2220	34.05	0	0	0		27.3	6.75	0	0	0	2613.6	0	0
OPTSTKFEDERALBNK25-JAN-2023PE142	6.75	6.2	7.1	4.65	6.95	6.95	0.2	38	1395000	279	137.75	205860750	7770750
OPTSTKPETRONET25-JAN-2023CE192.5	25.2	0	0	0		24.65	0.55	0	0	0	216.1	0	0
OPTIDXFINNIFTY24-JAN-2023PE19200	489.5	0	0	0		421.2	68.3	0	0	0	19196.05	0	0
OPTIDXNIFTY05-JAN-2023CE19200	1.1	1.1	1.35	0.9	1.1	1.1	0	131886	9075700	181514	18232.55	1.74264E+11	10140155
OPTSTKFEDERALBNK25-JAN-2023CE142	3.45	3.6	5.5	3.5	3.6	3.6	0.15	239	4435000	887	137.75	649254500	19484500
OPTSTKNTPC23-FEB-2023CE192.5	1.55	0	0	0		1.4	0.15	0	0	0	167.6	0	0
OPTSTKPOWERGRID23-FEB-2023PE192.5	2	0	0	0		1.85	0.15	0	0	0	215.6	0	0
OPTSTKBANKBARODA29-MAR-2023CE192.5	16.3	0	0	0		16.75	0.45	0	0	0	187.5	0	0
OPTSTKTATAPOWER23-FEB-2023PE192.5	5.7	0	0	0		5.7	0	0	0	0	211.35	0	0
OPTSTKFEDERALBNK23-FEB-2023CE142	7.45	0	0	0		7.4	0.05	0	0	0	137.75	0	0
OPTSTKPOWERGRID23-FEB-2023CE192.5	26.45	0	0	0		26.8	0.35	0	0	0	215.6	0	0
OPTSTKTATAPOWER23-FEB-2023CE192.5	26.9	0	0	0		26.35	0.55	0	0	0	211.35	0	0
OPTIDXFINNIFTY28-MAR-2023CE19200	1001.05	0	0	0		1060.95	59.9	0	0	0	19196.05	0	0
OPTIDXFINNIFTY07-FEB-2023PE19200	592.4	0	0	0		528.2	64.2	0	0	0	19196.05	0	0
OPTSTKPETRONET29-MAR-2023PE192.5	2.55	0	0	0		2.6	0.05	0	0	0	216.1	0	0
OPTSTKPFC23-FEB-2023CE142	13	0	0	0		17.75	4.75	0	0	0	156	0	0
OPTSTKINDUSTOWER25-JAN-2023PE192.5	9.25	6.1	6.15	6.1	6.15	9.15	0.1	9	5600	2	189.7	1112300	34300
OPTSTKTATAPOWER29-MAR-2023CE192.5	31.05	0	0	0		30.55	0.5	0	0	0	211.35	0	0
OPTIDXNIFTY05-JAN-2023PE19200	992.1	0	0	0		960.4	31.7	24	0	0	18232.55	0	0
OPTSTKPOWERGRID25-JAN-2023PE192.5	0.55	0	0	0		0.45	0.1	0	0	0	215.6	0	0
OPTIDXNIFTY12-JAN-2023CE19200	3	2.95	3.25	2.1	2.9	2.9	0.1	3244	231400	4628	18232.55	4443551488	671487.5
OPTIDXFINNIFTY03-JAN-2023CE19200	19.2	12	45	0.05	5.35	19196.05	19176.85	147575	726061480	18151537	19196.05	1.39531E+13	12737704444
OPTSTKPETRONET25-JAN-2023PE192.5	0.3	0	0	0		0.3	0	0	0	0	216.1	0	0
OPTSTKBANKBARODA25-JAN-2023CE192.5	4.6	4.95	6.15	4.65	5.05	5.05	0.45	177	3457350	591	187.5	684152235	18612360
OPTIDXFINNIFTY03-JAN-2023PE19200	132.55	150.55	156.9	1.8	14.4	19196.05	19063.5	52321	286841160	7171029	19196.05	5.51655E+12	9200639000
OPTIDXFINNIFTY17-JAN-2023PE19200	421.7	0	0	0		349.8	71.9	0	0	0	19196.05	0	0
OPTIDXFINNIFTY10-JAN-2023PE19200	332.25	208.8	208.8	106.95	121.2	121.2	211.05	2195	274360	6859	19196.05	5304565914	36853914
OPTSTKDABUR25-JAN-2023CE695	0.05	0	0	0		0.05	0	9	0	0	560.85	0	0
OPTSTKCUB29-MAR-2023CE192.5	10.3	0	0	0		10.45	0.15	0	0	0	178.95	0	0
OPTSTKRAIN25-JAN-2023CE192.5	2.65	2.5	2.5	2.5	2.5	5.1	2.45	0	3500	1	179.8	682500	8750
OPTSTKPOWERGRID29-MAR-2023PE192.5	3.6	0	0	0		3.4	0.2	0	0	0	215.6	0	0
OPTSTKIEX25-JAN-2023PE192.5	49.5	0	0	0		49.1	0.4	0	0	0	142.65	0	0
OPTIDXNIFTY23-FEB-2023PE19200	1060.2	889.75	935.95	889.75	935.95	1032.75	27.45	87	700	14	18232.55	14065375	625375
OPTSTKINDUSTOWER29-MAR-2023PE192.5	15.7	0	0	0		15.7	0	0	0	0	189.7	0	0
OPTSTKEXIDEIND23-FEB-2023CE192.5	5.2	0	0	0		4.9	0.3	0	0	0	180.9	0	0
OPTIDXFINNIFTY10-JAN-2023CE19200	129.9	124.7	169.35	118.2	155.95	155.95	26.05	1816	434520	10863	19196.05	8408408114	65624114
OPTSTKEXIDEIND29-MAR-2023CE192.5	8.05	0	0	0		7.75	0.3	0	0	0	180.9	0	0
OPTSTKTATAMOTORS23-FEB-2023CE415	21.15	0	0	0		20.4	0.75	0	0	0	393.9	0	0
OPTIDXNIFTY26-DEC-2024PE16000	417.85	0	0	0		411.05	6.8	4	0	0	18232.55	0	0
OPTSTKBALRAMCHIN29-MAR-2023PE415	45.6	0	0	0		43.85	1.75	0	0	0	402.3	0	0
OPTIDXBANKNIFTY25-JAN-2023CE38600	4805.2	0	0	0		5008.9	203.7	0	0	0	43425.25	0	0
OPTIDXNIFTY09-FEB-2023CE17450	1019.6	0	0	0		1039.6	20	0	0	0	18232.55	0	0
OPTIDXFINNIFTY28-FEB-2023PE16000	19.15	0	0	0		15.3	3.85	0	0	0	19196.05	0	0
OPTIDXNIFTY29-MAR-2023CE18150	880.55	0	0	0		894.1	13.55	0	0	0	18232.55	0	0
OPTSTKBOSCHLTD25-JAN-2023PE16000	70	63.4	70.05	50.1	65.9	65.9	4.1	68	1700	34	17133.75	27310752.5	110752.5
OPTSTKBALRAMCHIN25-JAN-2023CE415	10.9	12.95	13.9	9.3	11.5	11.5	0.6	33	94400	59	402.3	40309760	1133760
OPTSTKSHREECEM25-JAN-2023CE16000	7522.5	0	0	0		7797.3	274.8	0	0	0	23732.5	0	0
OPTIDXNIFTY29-MAR-2023PE17450	290.25	0	0	0		278.65	11.6	60	0	0	18232.55	0	0
OPTSTKTATAMOTORS23-FEB-2023PE415	37.35	0	0	0		37.55	0.2	0	0	0	393.9	0	0
OPTSTKGLENMARK29-MAR-2023PE415	23.5	0	0	0		20.85	2.65	0	0	0	434.7	0	0
OPTIDXNIFTY24-DEC-2025PE16000	470.95	0	0	0		464.6	6.35	6	0	0	18232.55	0	0
OPTSTKIGL25-JAN-2023PE415	10.05	9.9	9.9	8.15	9.3	9.3	0.75	24	26125	19	419.3	11082706.25	240831.25
OPTSTKWIPRO25-JAN-2023CE415	3.45	3.25	4.4	3.1	4.3	4.3	0.85	381	537000	358	397.05	224835600	1980600
OPTSTKLICHSGFIN23-FEB-2023PE415	20.35	0	0	0		21.25	0.9	0	0	0	421.6	0	0
OPTSTKIGL29-MAR-2023PE415	28.3	0	0	0		28	0.3	0	0	0	419.3	0	0
OPTIDXFINNIFTY10-JAN-2023PE18150	25.85	8.45	8.55	7.3	7.3	12.8	13.05	51	2040	51	19196.05	37042624	16624
OPTSTKONGC25-JAN-2023PE98.25	0	0	0	0		0	0	0	0	0	149.55	0	0
OPTSTKAMBUJACEM23-FEB-2023PE415	1.65	0	0	0		1.4	0.25	0	0	0	530.95	0	0
OPTIDXFINNIFTY28-FEB-2023CE16000	3264.1	0	0	0		3378.6	114.5	0	0	0	19196.05	0	0
OPTIDXNIFTY23-FEB-2023PE18150	315.15	324.95	331.95	305.05	320	420.95	105.8	48	600	12	18232.55	11081317.5	191317.5
OPTSTKAMBUJACEM25-JAN-2023CE415	113.45	0	0	0		117.75	4.3	0	0	0	530.95	0	0
OPTIDXNIFTY23-FEB-2023CE17450	1114.4	0	0	0		1133.25	18.85	13	0	0	18232.55	0	0
OPTIDXNIFTY28-DEC-2023PE16000	240.15	247	247	231	239.35	239.35	0.8	4154	17200	344	18232.55	279339095	4139095
OPTIDXFINNIFTY03-JAN-2023CE16000	3077.45	0	0	0		19196.05	16118.6	0	0	0	19196.05	0	0
OPTIDXFINNIFTY24-JAN-2023CE18150	1116.55	0	0	0		1208	91.45	0	0	0	19196.05	0	0
OPTSTKLAURUSLABS23-FEB-2023PE415	48.9	0	0	0		45.75	3.15	0	0	0	377.8	0	0
OPTSTKBOSCHLTD23-FEB-2023PE16000	340.8	0	0	0		342.25	1.45	0	0	0	17133.75	0	0
OPTSTKGRANULES25-JAN-2023PE415	93.15	0	0	0		87.1	6.05	0	0	0	326.45	0	0
OPTIDXNIFTY12-JAN-2023PE18150	120.6	127.9	145	85.8	91.15	91.15	29.45	2987	850750	17015	18232.55	15535370568	94258067.5
OPTSTKBOSCHLTD29-MAR-2023PE16000	512.35	0	0	0		515.6	3.25	0	0	0	17133.75	0	0
OPTIDXNIFTY23-FEB-2023PE17450	197.25	126.45	132.85	121.95	126.55	184.5	12.75	41	450	9	18232.55	7910437.5	57937.5
OPTSTKAUROPHARMA29-MAR-2023PE415	21.75	0	0	0		19.45	2.3	0	0	0	441.3	0	0
OPTSTKTORNTPOWER25-JAN-2023CE415	87.65	0	0	0		86.4	1.25	0	0	0	499.45	0	0
OPTIDXFINNIFTY17-JAN-2023PE18150	72.55	0	0	0		50.55	22	0	0	0	19196.05	0	0
OPTSTKTATAMOTORS29-MAR-2023PE415	43.7	0	0	0		43.9	0.2	0	0	0	393.9	0	0
OPTIDXMIDCPNIFTY03-JAN-2023CE7350	4.4	0	0	0		7212.2	7207.8	0	0	0	7212.2	0	0
OPTSTKIRCTC29-MAR-2023CE690	42.2	0	0	0		42.45	0.25	0	0	0	644.05	0	0
OPTSTKAUBANK25-JAN-2023PE690	47.75	0	0	0		51.05	3.3	0	0	0	651.05	0	0
OPTSTKADANIPORTS29-MAR-2023PE690	14.7	0	0	0		14.7	0	0	0	0	820.45	0	0
OPTSTKJSWSTEEL29-MAR-2023PE690	23.3	0	0	0		24.7	1.4	0	0	0	767.9	0	0
OPTSTKMGL23-FEB-2023CE690	165.5	0	0	0		176	10.5	0	0	0	856.6	0	0
OPTSTKBERGEPAINT25-JAN-2023PE690	110	0	0	0		108.35	1.65	0	0	0	579.05	0	0
OPTSTKCHOLAFIN25-JAN-2023CE690	60.35	0	0	0		57.15	3.2	0	0	0	728.5	0	0
OPTSTKBERGEPAINT25-JAN-2023CE690	0.25	0	0	0		0.2	0.05	0	0	0	579.05	0	0
OPTSTKAARTIIND29-MAR-2023CE690	22.85	0	0	0		24.5	1.65	0	0	0	616.85	0	0
OPTSTKJSWSTEEL23-FEB-2023PE690	14.25	0	0	0		15.35	1.1	0	0	0	767.9	0	0
OPTSTKLUPIN23-FEB-2023PE690	18.55	0	0	0		16.8	1.75	0	0	0	737.95	0	0
OPTSTKBHARTIARTL23-FEB-2023PE690	2.45	0	0	0		2.1	0.35	0	0	0	817.6	0	0
OPTSTKDABUR25-JAN-2023CE690	0.05	0	0	0		0.05	0	5	0	0	560.85	0	0
OPTSTKBERGEPAINT23-FEB-2023CE690	2.45	0	0	0		2.45	0	0	0	0	579.05	0	0
OPTSTKAUBANK29-MAR-2023PE690	69.85	0	0	0		72.65	2.8	0	0	0	651.05	0	0
OPTSTKLUPIN25-JAN-2023CE690	54.75	0	0	0		58.2	3.45	0	0	0	737.95	0	0
OPTSTKBHARTIARTL23-FEB-2023CE690	132.65	0	0	0		136.25	3.6	0	0	0	817.6	0	0
OPTSTKPFC23-FEB-2023CE146	10.55	0	0	0		14.85	4.3	0	0	0	156	0	0
OPTSTKSBIN25-JAN-2023PE690	77.15	0	0	0		76.85	0.3	0	0	0	612.4	0	0
OPTSTKRAMCOCEM25-JAN-2023PE690	14.85	0	0	0		14.65	0.2	3	0	0	713.25	0	0
OPTSTKSBIN25-JAN-2023CE690	0.75	0.7	0.7	0.55	0.65	0.65	0.1	216	295500	197	612.4	204082050	187050
OPTSTKBHARTIARTL25-JAN-2023PE690	0.3	0	0	0		0.2	0.1	0	0	0	817.6	0	0
OPTSTKRAMCOCEM25-JAN-2023CE690	36.7	0	0	0		40.7	4	0	0	0	713.25	0	0
OPTSTKAARTIIND23-FEB-2023PE690	85.35	0	0	0		80.65	4.7	0	0	0	616.85	0	0
OPTSTKBHARATFORG25-JAN-2023PE690	0.2	0	0	0		0.2	0	0	0	0	878.85	0	0
OPTSTKIRCTC29-MAR-2023PE690	78.8	0	0	0		77.5	1.3	0	0	0	644.05	0	0
OPTSTKDABUR23-FEB-2023PE690	122.35	0	0	0		123.15	0.8	0	0	0	560.85	0	0
OPTSTKADANIPORTS23-FEB-2023CE690	146.45	0	0	0		144.4	2.05	0	0	0	820.45	0	0
OPTSTKUPL29-MAR-2023PE690	32.45	0	0	0		33	0.55	0	0	0	719.35	0	0
OPTSTKAUBANK23-FEB-2023CE690	33.55	0	0	0		30.4	3.15	0	0	0	651.05	0	0
OPTSTKINTELLECT25-JAN-2023CE690	0.05	0	0	0		0.05	0	0	0	0	447.6	0	0
OPTIDXMIDCPNIFTY17-JAN-2023PE7350	223	0	0	0		218.65	4.35	0	0	0	7212.2	0	0
OPTSTKMGL25-JAN-2023PE690	0.45	0	0	0		0.25	0.2	0	0	0	856.6	0	0
OPTIDXMIDCPNIFTY10-JAN-2023PE7350	189.35	0	0	0		183.65	5.7	0	0	0	7212.2	0	0
OPTSTKSBICARD29-MAR-2023CE690	128.95	0	0	0		126.5	2.45	0	0	0	792.4	0	0
OPTSTKRAMCOCEM23-FEB-2023CE690	51.55	0	0	0		55.5	3.95	0	0	0	713.25	0	0
OPTSTKMFSL23-FEB-2023PE690	39.25	0	0	0		28.2	11.05	0	0	0	709.75	0	0
OPTSTKCONCOR25-JAN-2023PE690	9.9	4.4	4.85	4.1	4.35	8.6	1.3	13	22000	22	744	15281550	101550
OPTSTKVOLTAS29-MAR-2023PE690	11.3	0	0	0		10.25	1.05	0	0	0	808.3	0	0
OPTSTKOFSS23-FEB-2023CE2850	260.5	0	0	0		240.55	19.95	0	0	0	2999.55	0	0
OPTSTKASIANPAINT23-FEB-2023CE2850	278.35	0	0	0		262.2	16.15	0	0	0	3028.25	0	0
OPTSTKPIDILITIND23-FEB-2023PE2850	316.55	0	0	0		310.45	6.1	0	0	0	2536.95	0	0
OPTSTKPETRONET23-FEB-2023CE187.5	31.7	0	0	0		31.2	0.5	0	0	0	216.1	0	0
OPTSTKPETRONET25-JAN-2023PE187.5	0.15	0	0	0		0.1	0.05	0	0	0	216.1	0	0
OPTSTKM&MFIN25-JAN-2023PE130	0	0	0	0		0	0	0	0	0	234.25	0	0
OPTSTKEXIDEIND23-FEB-2023PE187.5	11.25	0	0	0		11.45	0.2	0	0	0	180.9	0	0
OPTSTKABB29-MAR-2023CE2850	153.85	0	0	0		156.2	2.35	0	0	0	2689.4	0	0
OPTSTKPOLYCAB25-JAN-2023CE2850	23	14	18.2	13.85	13.95	13.95	9.05	20	5100	17	2590.9	14613900	78900
OPTSTKPOWERGRID23-FEB-2023CE187.5	30.65	0	0	0		31.05	0.4	0	0	0	215.6	0	0
OPTSTKPOLYCAB23-FEB-2023PE2850	307.75	0	0	0		298.95	8.8	0	0	0	2590.9	0	0
OPTSTKCUB23-FEB-2023PE187.5	15.8	0	0	0		15.3	0.5	0	0	0	178.95	0	0
OPTSTKABCAPITAL23-FEB-2023CE130	28.25	0	0	0		27.2	1.05	0	0	0	154.35	0	0
OPTSTKRBLBANK23-FEB-2023CE187.5	16.5	0	0	0		19.1	2.6	0	0	0	186.65	0	0
OPTSTKEICHERMOT23-FEB-2023CE2850	442.25	0	0	0		427.45	14.8	0	0	0	3213.45	0	0
OPTSTKFSL25-JAN-2023CE130	0.2	0	0	0		0.2	0	0	0	0	103.9	0	0
OPTSTKDIVISLAB25-JAN-2023PE2850	2.65	0	0	0		1.9	0.75	1	0	0	3393	0	0
OPTSTKBANKBARODA23-FEB-2023PE187.5	13.45	0	0	0		12.75	0.7	0	0	0	187.5	0	0
OPTSTKINDUSTOWER29-MAR-2023CE187.5	18.65	0	0	0		18.35	0.3	0	0	0	189.7	0	0
OPTSTKIEX29-MAR-2023CE130	20.25	0	0	0		20.45	0.2	0	0	0	142.65	0	0
OPTSTKSRF23-FEB-2023PE2850	545.6	0	0	0		536.05	9.55	0	0	0	2302.85	0	0
OPTSTKRBLBANK29-MAR-2023PE187.5	25.35	0	0	0		22.9	2.45	0	0	0	186.65	0	0
OPTSTKIBULHSGFIN23-FEB-2023PE130	5.25	2	3	1.05	3	3	2.25	4	16000	4	150.65	2110200	30200
OPTSTKSIEMENS23-FEB-2023PE2850	136.8	0	0	0		131.2	5.6	0	0	0	2837.45	0	0
OPTSTKSIEMENS25-JAN-2023CE2850	75.45	75	83.75	72.7	77	77	1.55	48	16500	60	2837.45	48324760	1299760
OPTSTKBANKBARODA25-JAN-2023CE130	56.85	0	0	0		58.05	1.2	5	0	0	187.5	0	0
OPTSTKOFSS25-JAN-2023CE2850	213.05	0	0	0		191.35	21.7	0	0	0	2999.55	0	0
OPTSTKDIVISLAB23-FEB-2023CE2850	567.45	0	0	0		585	17.55	0	0	0	3393	0	0
OPTSTKEICHERMOT25-JAN-2023PE2850	9.8	5.85	6.25	4.6	5.45	5.45	4.35	47	24675	141	3213.45	70461378.75	137628.75
OPTSTKLALPATHLAB25-JAN-2023CE2850	1.7	0	0	0		2.2	0.5	1	0	0	2239.4	0	0
OPTSTKRAIN25-JAN-2023PE130	0.1	0.1	0.1	0.1	0.1	0.05	0.05	1	3500	1	179.8	455350	350
OPTSTKOFSS23-FEB-2023PE2850	58.35	0	0	0		63.85	5.5	0	0	0	2999.55	0	0
OPTSTKPETRONET29-MAR-2023PE187.5	1.75	0	0	0		1.8	0.05	0	0	0	216.1	0	0
OPTSTKBANKBARODA25-JAN-2023PE187.5	6.95	6.35	6.9	5.4	6.25	6.25	0.7	176	3252600	556	187.5	630052605	20190105
OPTSTKABCAPITAL25-JAN-2023CE130	26.3	0	0	0		25.25	1.05	5	0	0	154.35	0	0
OPTSTKCOALINDIA29-MAR-2023PE187.5	2.75	0	0	0		2.75	0	0	0	0	224.1	0	0
OPTSTKEXIDEIND25-JAN-2023PE130	0	0	0	0		0	0	0	0	0	180.9	0	0
OPTSTKPETRONET29-MAR-2023CE187.5	33.85	0	0	0		33.35	0.5	0	0	0	216.1	0	0
OPTSTKASTRAL25-JAN-2023CE2850	0.05	0	0	0		0.05	0	0	0	0	2007.65	0	0
OPTIDXFINNIFTY24-JAN-2023CE19850	204.65	0	0	0		230.55	25.9	0	0	0	19196.05	0	0
OPTSTKGAIL25-JAN-2023CE73	23.95	0	0	0		24.1	0.15	0	0	0	96.8	0	0
OPTIDXNIFTY25-JAN-2023CE14900	3360.7	0	0	0		3392.9	32.2	2	0	0	18232.55	0	0
OPTSTKBHEL25-JAN-2023CE73	8.95	0	0	0		9	0.05	0	0	0	80.35	0	0
OPTSTKIOC23-FEB-2023PE73	1.3	0	0	0		1.15	0.15	0	0	0	78.5	0	0
OPTIDXNIFTY09-FEB-2023PE19850	1575.2	0	0	0		1544.2	31	0	0	0	18232.55	0	0
OPTSTKMANAPPURAM25-JAN-2023PE73	0	0	0	0		0	0	0	0	0	122.1	0	0
OPTIDXNIFTY09-FEB-2023CE19850	63.95	0	0	0		64.1	0.15	0	0	0	18232.55	0	0
OPTIDXNIFTY23-FEB-2023CE19850	114.45	0	0	0		115.65	1.2	0	0	0	18232.55	0	0
OPTIDXFINNIFTY03-JAN-2023PE19850	772	0	0	0		19196.05	18424.05	0	0	0	19196.05	0	0
OPTIDXFINNIFTY03-JAN-2023PE14900	0	0	0	0		19196.05	19196.05	17	0	0	19196.05	0	0
OPTIDXNIFTY25-JAN-2023PE19850	1588.25	1570.9	1570.9	1570.9	1570.9	1556.35	31.9	1	50	1	18232.55	1071045	78545
OPTSTKGAIL25-JAN-2023PE73	0	0	0	0		0	0	0	0	0	96.8	0	0
OPTIDXNIFTY12-JAN-2023PE19850	1616.9	0	0	0		1585.3	31.6	0	0	0	18232.55	0	0
OPTSTKTATASTEEL25-JAN-2023PE83	0	0	0	0		0	0	0	0	0	118.45	0	0
OPTSTKBHEL29-MAR-2023CE83	7.8	0	0	0		7.85	0.05	0	0	0	80.35	0	0
OPTSTKL&TFH23-FEB-2023PE83	3.15	0	0	0		2.95	0.2	0	0	0	90.4	0	0
OPTSTKIDFC25-JAN-2023CE83	4.2	4.2	4.45	3.3	4.2	4.2	0	81	1070000	107	84.75	92944500	4134500
OPTSTKMANAPPURAM25-JAN-2023PE83	0	0	0	0		0	0	0	0	0	122.1	0	0
OPTSTKGAIL29-MAR-2023PE83	1.45	0	0	0		1.4	0.05	0	0	0	96.8	0	0
OPTSTKMOTHERSON25-JAN-2023CE83	0.8	0.9	0.9	0.9	0.9	1.3	0.5	31	27000	4	76.05	2265300	24300
OPTSTKSAIL23-FEB-2023PE83	3.75	0	0	0		3.85	0.1	0	0	0	88.35	0	0
OPTSTKBEL25-JAN-2023CE83	17.7	0	0	0		17.8	0.1	0	0	0	100.35	0	0
OPTSTKGAIL25-JAN-2023CE83	14.1	0	0	0		14.3	0.2	0	0	0	96.8	0	0
OPTSTKPFC25-JAN-2023CE83	67.05	0	0	0		73.35	6.3	0	0	0	156	0	0
OPTSTKTATASTEEL25-JAN-2023CE83	36.65	0	0	0		35.8	0.85	1	0	0	118.45	0	0
OPTSTKPFC25-JAN-2023PE83	0	0	0	0		0	0	0	0	0	156	0	0
OPTIDXBANKNIFTY29-MAR-2023CE42100	3127.95	0	0	0		3253.5	125.55	0	0	0	43425.25	0	0
OPTSTKABBOTINDIA29-MAR-2023PE24500	3082.6	0	0	0		2895.95	186.65	0	0	0	21680.8	0	0
OPTIDXNIFTY09-FEB-2023CE16750	1608.55	0	0	0		1635.55	27	0	0	0	18232.55	0	0
OPTSTKMFSL29-MAR-2023PE600	14.5	0	0	0		10.25	4.25	0	0	0	709.75	0	0
OPTSTKAUBANK25-JAN-2023CE600	67.55	0	0	0		62.15	5.4	1	0	0	651.05	0	0
OPTSTKMARICO23-FEB-2023PE600	89.7	0	0	0		85.7	4	0	0	0	510.6	0	0
OPTSTKCONCOR23-FEB-2023PE600	3.5	0	0	0		3.1	0.4	0	0	0	744	0	0
OPTSTKRAMCOCEM23-FEB-2023CE600	116.9	0	0	0		123.05	6.15	0	0	0	713.25	0	0
OPTSTKHINDPETRO23-FEB-2023CE257.5	7.85	0	0	0		7.85	0	0	0	0	237.7	0	0
OPTSTKIRCTC25-JAN-2023PE600	3.55	3.55	4	2.85	3.7	3.7	0.15	575	531125	607	644.05	320510575	1835575
OPTSTKCOALINDIA25-JAN-2023CE257.5	0.9	0	0	0		0.75	0.15	0	0	0	224.1	0	0
OPTSTKAARTIIND29-MAR-2023CE600	57.25	0	0	0		60.55	3.3	0	0	0	616.85	0	0
OPTSTKBERGEPAINT29-MAR-2023CE600	28.75	0	0	0		29.25	0.5	0	0	0	579.05	0	0
OPTSTKCHOLAFIN25-JAN-2023PE600	1.35	0	0	0		1.35	0	5	0	0	728.5	0	0
OPTSTKCOALINDIA23-FEB-2023PE257.5	33.85	0	0	0		34.3	0.45	0	0	0	224.1	0	0
OPTSTKBOSCHLTD23-FEB-2023CE16750	1183.75	0	0	0		1149.2	34.55	0	0	0	17133.75	0	0
OPTSTKITC25-JAN-2023PE257.5	0	0	0	0		0	0	0	0	0	331.1	0	0
OPTIDXNIFTY29-MAR-2023PE16750	135.25	0	0	0		127.8	7.45	0	0	0	18232.55	0	0
OPTIDXNIFTY25-JAN-2023PE16750	10.85	10.85	10.95	8	8.2	8.2	2.65	394	12050	241	18232.55	201947845	110345
OPTSTKBIOCON29-MAR-2023CE257.5	24.4	0	0	0		24.25	0.15	0	0	0	263.4	0	0
OPTSTKTATACONSUM25-JAN-2023PE600	0.05	0	0	0		0.05	0	0	0	0	767.15	0	0
OPTSTKBIOCON25-JAN-2023CE257.5	13.8	0	0	0		13.5	0.3	1	0	0	263.4	0	0
OPTSTKAUBANK23-FEB-2023PE600	18.25	8	11	8	11	19.35	1.1	3	4000	4	651.05	2438600	38600
OPTSTKICICIBANK25-JAN-2023PE600	0	0	0	0		0	0	0	0	0	901.35	0	0
OPTSTKUPL29-MAR-2023CE600	139.85	0	0	0		137.2	2.65	0	0	0	719.35	0	0
OPTSTKCHOLAFIN23-FEB-2023PE600	6.85	0	0	0		6.95	0.1	0	0	0	728.5	0	0
OPTSTKAUBANK23-FEB-2023CE600	81.05	0	0	0		76.1	4.95	0	0	0	651.05	0	0
OPTSTKADANIPORTS25-JAN-2023CE600	224.9	0	0	0		222.9	2	0	0	0	820.45	0	0
OPTSTKIRCTC23-FEB-2023PE600	10.3	10.5	10.5	9	9.95	9.95	0.35	68	38500	44	644.05	23486706.25	386706.25
OPTSTKMGL25-JAN-2023CE600	247.75	0	0	0		259.05	11.3	0	0	0	856.6	0	0
OPTSTKSBIN29-MAR-2023CE600	51.3	0	0	0		51.05	0.25	0	0	0	612.4	0	0
OPTSTKJINDALSTEL29-MAR-2023PE600	61.05	0	0	0		58.9	2.15	0	0	0	598.5	0	0
OPTSTKGNFC29-MAR-2023PE600	79.25	0	0	0		76.5	2.75	0	0	0	567.3	0	0
OPTSTKSBIN25-JAN-2023CE600	23.1	24.15	25.45	20.9	22.95	22.95	0.15	1756	1438500	959	612.4	896650275	33550275
OPTSTKMFSL29-MAR-2023CE600	107.7	0	0	0		129.5	21.8	0	0	0	709.75	0	0
OPTSTKABBOTINDIA25-JAN-2023CE16750	4757.15	0	0	0		4998.7	241.55	0	0	0	21680.8	0	0
OPTSTKTORNTPOWER25-JAN-2023PE600	97.35	0	0	0		98.5	1.15	0	0	0	499.45	0	0
OPTSTKAUROPHARMA25-JAN-2023CE600	0.05	0.3	0.3	0.3	0.3	0.05	0	108	1000	1	441.3	600300	300
OPTSTKSYNGENE25-JAN-2023CE600	12.1	11.8	17.05	11.45	16.25	16.25	4.15	284	359000	359	590.1	220562800	5162800
OPTSTKMCDOWELL-N25-JAN-2023PE600	0	0	0	0		0	0	0	0	0	865.05	0	0
OPTSTKBERGEPAINT25-JAN-2023PE600	27.75	25	26.5	23.15	25.75	25.75	2	172	14300	13	579.05	8939920	359920
OPTIDXNIFTY09-FEB-2023PE17300	116.15	0	0	0		106.2	9.95	0	0	0	18232.55	0	0
OPTSTKHAL23-FEB-2023PE2750	270.05	0	0	0		269.65	0.4	0	0	0	2539	0	0
OPTSTKNATIONALUM23-FEB-2023CE61	23.6	0	0	0		23	0.6	0	0	0	83.1	0	0
