CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	UNDRLNG_ST	NOTIONAL_V	PREMIUM_TR
OPTSTKESCORTS25-JAN-2023PE2600	427	0	0	0		447.5	20.5	0	0	0	2145.4	0	0
OPTSTKHDFC25-JAN-2023PE2600	15.65	16.4	29.5	14.3	26.6	26.6	10.95	1747	490200	1634	2625.7	1285695345	11175345
OPTSTKHEROMOTOCO29-MAR-2023PE2600	95.4	0	0	0		97.9	2.5	0	0	0	2709.3	0	0
OPTSTKHINDUNILVR29-MAR-2023PE2600	144.95	0	0	0		147.1	2.15	0	0	0	2536.1	0	0
OPTSTKSRF23-FEB-2023CE2600	49.45	0	0	0		39.3	10.15	0	0	0	2265.3	0	0
OPTSTKJKCEMENT29-MAR-2023CE2600	479.35	0	0	0		437.35	42	0	0	0	2913.45	0	0
OPTSTKHDFC29-MAR-2023PE2600	116.85	0	0	0		131.15	14.3	0	0	0	2625.7	0	0
OPTIDXFINNIFTY24-JAN-2023CE17800	1511.75	0	0	0		1333.05	178.7	0	0	0	19007	0	0
OPTSTKSIEMENS29-MAR-2023CE2600	344.6	0	0	0		326.35	18.25	0	0	0	2815.45	0	0
OPTSTKJKCEMENT23-FEB-2023PE2600	41.95	0	0	0		49.75	7.8	0	0	0	2913.45	0	0
OPTIDXNIFTY02-FEB-2023CE17800	729.2	0	0	0		592.35	136.85	1	0	0	18042.95	0	0
OPTIDXNIFTY05-JAN-2023CE17800	457.65	434.75	444.45	238.35	257.3	257.3	200.35	2651	2423600	48472	18042.95	43855234588	715154587.5
OPTSTKPIDILITIND29-MAR-2023PE2600	152.6	0	0	0		165.2	12.6	0	0	0	2511	0	0
OPTSTKESCORTS23-FEB-2023PE2600	434.3	0	0	0		452.15	17.85	0	0	0	2145.4	0	0
OPTSTKTITAN25-JAN-2023CE2600	75.25	80.05	84.95	59.4	68.4	68.4	6.85	1460	1428375	3809	2597.5	3813101044	99326043.75
OPTSTKBAJAJ-AUTO23-FEB-2023PE3280	30.05	0	0	0		37.25	7.2	0	0	0	3552.85	0	0
OPTIDXFINNIFTY17-JAN-2023CE17800	1462.65	0	0	0		1277.6	185.05	0	0	0	19007	0	0
OPTSTKBAJAJ-AUTO23-FEB-2023CE3280	383.1	0	0	0		340.65	42.45	0	0	0	3552.85	0	0
OPTSTKHDFCAMC23-FEB-2023CE2600	15.75	0	0	0		14.05	1.7	0	0	0	2180.95	0	0
OPTSTKACC23-FEB-2023CE2600	73.45	55	55	48.25	48.25	60.55	12.9	4	750	3	2409.3	1989562.5	39562.5
OPTSTKHDFC29-MAR-2023CE2600	222.7	0	0	0		197.4	25.3	0	0	0	2625.7	0	0
OPTSTKLALPATHLAB25-JAN-2023PE2600	364	389.05	389.05	389.05	389.05	354.6	9.4	1	250	1	2249.15	747262.5	97262.5
OPTSTKOFSS23-FEB-2023PE2600	14.05	0	0	0		12.3	1.75	0	0	0	3014.8	0	0
OPTSTKHDFCAMC23-FEB-2023PE2600	401.35	0	0	0		408.9	7.55	0	0	0	2180.95	0	0
OPTIDXNIFTY19-JAN-2023PE17800	51.3	51.8	106	48.85	93.65	93.65	42.35	2349	351500	7030	18042.95	6284885005	28185005
OPTSTKBALKRISIND25-JAN-2023PE2600	461	0	0	0		468.1	7.1	0	0	0	2122.75	0	0
OPTSTKALKEM25-JAN-2023PE2600	0.45	0	0	0		0.4	0.05	0	0	0	3025.2	0	0
OPTIDXFINNIFTY24-JAN-2023PE17800	46.9	0	0	0		60.9	14	0	0	0	19007	0	0
OPTSTKOFSS23-FEB-2023PE3280	301.7	0	0	0		289.7	12	0	0	0	3014.8	0	0
OPTSTKPIDILITIND25-JAN-2023PE2600	101.7	93	99.5	93	99.1	99.1	2.6	179	750	3	2511	2022787.5	72787.5
OPTSTKJKCEMENT23-FEB-2023CE2600	431.45	0	0	0		387.4	44.05	0	0	0	2913.45	0	0
OPTSTKHAL23-FEB-2023PE2600	174.9	0	0	0		204.4	29.5	0	0	0	2481.95	0	0
OPTSTKDEEPAKNTR23-FEB-2023PE2600	590	0	0	0		625.8	35.8	0	0	0	1960	0	0
OPTSTKASIANPAINT25-JAN-2023PE3280	258.75	0	0	0		267.55	8.8	0	0	0	3016.8	0	0
OPTSTKINDIGO29-MAR-2023PE1740	42.4	0	0	0		48.75	6.35	0	0	0	2003.05	0	0
OPTSTKTATACOMM23-FEB-2023CE1120	238.05	0	0	0		235.1	2.95	0	0	0	1333.55	0	0
OPTSTKNAUKRI23-FEB-2023CE4450	113.5	0	0	0		87.45	26.05	0	0	0	3827.05	0	0
OPTSTKLT25-JAN-2023PE2080	28	30.85	44.6	24	37.4	37.4	9.4	521	549600	1832	2070.55	1163869530	20701530
OPTSTKTATACOMM23-FEB-2023PE1120	11.3	0	0	0		11.1	0.2	0	0	0	1333.55	0	0
OPTSTKINFY23-FEB-2023CE1740	14.6	3.15	3.15	3.15	3.15	10.25	4.35	11	400	1	1494.8	697260	1260
OPTSTKUBL25-JAN-2023CE1740	20.5	20.25	20.5	17	18.55	18.55	1.95	47	12400	31	1679.55	21801420	225420
OPTSTKTITAN25-JAN-2023CE2080	542.2	0	0	0		525.65	16.55	0	0	0	2597.5	0	0
OPTSTKKOTAKBANK25-JAN-2023CE2080	3.35	0	0	0		2.4	0.95	4	0	0	1820.75	0	0
OPTSTKTRENT25-JAN-2023PE1120	1.45	0	0	0		2.7	1.25	0	0	0	1307.4	0	0
OPTSTKINDIAMART25-JAN-2023PE4450	246.2	0	0	0		236.75	9.45	0	0	0	4360.05	0	0
OPTSTKBATAINDIA29-MAR-2023PE1740	139.9	0	0	0		143.3	3.4	0	0	0	1639	0	0
OPTSTKHDFCAMC29-MAR-2023CE2080	224.2	0	0	0		216.9	7.3	0	0	0	2180.95	0	0
OPTSTKNAUKRI25-JAN-2023PE4450	552.05	0	0	0		628.3	76.25	0	0	0	3827.05	0	0
OPTSTKESCORTS25-JAN-2023CE2080	143.25	116.05	116.05	116.05	116.05	126.65	16.6	7	275	1	2145.4	603913.75	31913.75
OPTSTKCOROMANDEL25-JAN-2023CE1120	0.2	0	0	0		0.15	0.05	0	0	0	895.4	0	0
OPTSTKOBEROIRLTY23-FEB-2023CE1120	6.4	0	0	0		4.7	1.7	0	0	0	860.2	0	0
OPTSTKDALBHARAT25-JAN-2023CE1740	151.05	0	0	0		146.45	4.6	1	0	0	1848.1	0	0
OPTSTKLT23-FEB-2023CE1740	369.2	0	0	0		350.95	18.25	0	0	0	2070.55	0	0
OPTSTKCOFORGE23-FEB-2023PE4450	532.1	0	0	0		578.55	46.45	0	0	0	3949	0	0
OPTSTKMCX23-FEB-2023CE1740	23.1	0	0	0		22.35	0.75	0	0	0	1478.5	0	0
OPTSTKWHIRLPOOL29-MAR-2023CE1740	27.75	0	0	0		25	2.75	0	0	0	1505.7	0	0
OPTSTKASTRAL29-MAR-2023CE1740	344.6	0	0	0		349.3	4.7	0	0	0	2015.05	0	0
OPTSTKLT23-FEB-2023CE2080	107.4	0	0	0		95.9	11.5	0	0	0	2070.55	0	0
OPTSTKHDFCAMC29-MAR-2023PE2080	81.65	0	0	0		83.5	1.85	0	0	0	2180.95	0	0
OPTSTKTORNTPHARM23-FEB-2023CE1740	17.75	0	0	0		17.7	0.05	0	0	0	1548.05	0	0
OPTSTKPFC25-JAN-2023CE178	0.45	0.45	0.45	0.35	0.35	0.3	0.15	6	31000	5	154.5	5530090	12090
OPTSTKPEL25-JAN-2023CE1120	0.5	0	0	0		0.2	0.3	0	0	0	815.95	0	0
OPTSTKWHIRLPOOL25-JAN-2023PE2080	556.1	0	0	0		566.35	10.25	0	0	0	1505.7	0	0
OPTSTKESCORTS23-FEB-2023PE1740	10	0	0	0		10.95	0.95	0	0	0	2145.4	0	0
OPTSTKACC23-FEB-2023PE2080	12.7	0	0	0		15.2	2.5	0	0	0	2409.3	0	0
OPTSTKDALBHARAT25-JAN-2023CE1120	756.7	0	0	0		732.4	24.3	0	0	0	1848.1	0	0
OPTSTKICICIGI29-MAR-2023CE1120	183.6	0	0	0		167.85	15.75	0	0	0	1249.15	0	0
OPTSTKACC29-MAR-2023CE2080	423.25	0	0	0		393.35	29.9	0	0	0	2409.3	0	0
OPTSTKMPHASIS23-FEB-2023CE2080	100.35	0	0	0		99.6	0.75	0	0	0	2006.35	0	0
OPTSTKASTRAL23-FEB-2023CE1740	311.85	0	0	0		316.95	5.1	0	0	0	2015.05	0	0
OPTSTKESCORTS25-JAN-2023CE1740	435	0	0	0		413.35	21.65	0	0	0	2145.4	0	0
OPTSTKMCX25-JAN-2023CE1740	4.85	0	0	0		4.35	0.5	0	0	0	1478.5	0	0
OPTSTKSRF29-MAR-2023CE2080	327.05	0	0	0		297.65	29.4	0	0	0	2265.3	0	0
OPTSTKTITAN23-FEB-2023PE2080	3.5	0	0	0		3.75	0.25	0	0	0	2597.5	0	0
OPTSTKSAIL25-JAN-2023PE60	0	0.05	0.05	0.05	0.05	0	0	17	16000	2	85.25	960800	800
OPTIDXNIFTY12-JAN-2023CE17700	588.1	567.75	567.75	390.45	402.9	402.9	185.2	245	32650	653	18042.95	592400352.5	14495352.5
OPTIDXMIDCPNIFTY17-JAN-2023CE6850	408.7	0	0	0		328.05	80.65	0	0	0	7120.45	0	0
OPTIDXFINNIFTY07-FEB-2023PE17700	89.75	0	0	0		110.3	20.55	0	0	0	19007	0	0
OPTIDXNIFTY12-JAN-2023PE17700	15.6	14.7	45.35	12.55	34.85	34.85	19.25	35311	5916500	118330	18042.95	1.04888E+11	166223957.5
OPTIDXFINNIFTY17-JAN-2023PE17700	15.65	0	0	0		21.4	5.75	0	0	0	19007	0	0
OPTSTKMRF25-JAN-2023PE83000	686	450	450	450	450	803.25	117.25	4	10	1	88011.3	834500	4500
OPTIDXNIFTY19-JAN-2023PE17700	39.55	39	81.55	36.4	70	70	30.45	1388	214300	4286	18042.95	3805964805	12854805
OPTIDXFINNIFTY24-JAN-2023CE17700	1602.5	0	0	0		1421.45	181.05	0	0	0	19007	0	0
OPTIDXFINNIFTY28-MAR-2023CE17700	2029.05	0	0	0		1870.5	158.55	0	0	0	19007	0	0
OPTIDXMIDCPNIFTY28-MAR-2023PE6850	170.1	0	0	0		195.7	25.6	0	0	0	7120.45	0	0
OPTSTKATUL25-JAN-2023CE11200	0.05	0	0	0		0	0.05	0	0	0	7978.55	0	0
OPTIDXFINNIFTY28-FEB-2023PE17700	166.1	0	0	0		194.7	28.6	0	0	0	19007	0	0
OPTIDXNIFTY05-JAN-2023PE17700	2.6	2.2	5.6	1.6	1.9	1.9	0.7	103718	64953600	1299072	18042.95	1.14985E+12	173376087.5
OPTIDXNIFTY25-JAN-2023CE17700	673.95	636	646.25	492.1	501.55	501.55	172.4	1954	40600	812	18042.95	740211697.5	21591697.5
OPTSTKCROMPTON23-FEB-2023CE295	56.8	0	0	0		50.25	6.55	0	0	0	339.9	0	0
OPTSTKBIOCON25-JAN-2023PE295	31.95	0	0	0		34.15	2.2	0	0	0	260.85	0	0
OPTSTKCANBK29-MAR-2023CE295	58.9	0	0	0		51.3	7.6	0	0	0	326.9	0	0
OPTSTKMRF25-JAN-2023CE81500	8144.45	0	0	0		7342.45	802	0	0	0	88011.3	0	0
OPTSTKZEEL25-JAN-2023CE295	1.2	0	0	0		0.85	0.35	0	0	0	236.95	0	0
OPTSTKBSOFT23-FEB-2023PE295	18.6	0	0	0		20.45	1.85	0	0	0	294.75	0	0
OPTSTKMRF23-FEB-2023CE81500	9419.55	0	0	0		8689.9	729.65	0	0	0	88011.3	0	0
OPTSTKAPOLLOTYRE25-JAN-2023CE295	34.75	0	0	0		30.15	4.6	0	0	0	320.15	0	0
OPTSTKGRANULES23-FEB-2023CE295	41.95	0	0	0		39.15	2.8	0	0	0	323.1	0	0
OPTSTKZEEL23-FEB-2023CE295	5.3	0	0	0		4.5	0.8	0	0	0	236.95	0	0
OPTSTKVEDL23-FEB-2023PE295	13.3	0	0	0		16.75	3.45	0	0	0	308.3	0	0
OPTSTKBPCL29-MAR-2023CE295	51.4	0	0	0		50.8	0.6	0	0	0	336.3	0	0
OPTSTKINDIACEM25-JAN-2023PE295	71.8	0	0	0		74.55	2.75	0	0	0	219.55	0	0
OPTSTKABFRL25-JAN-2023PE295	16.4	0	0	0		19.75	3.35	7	0	0	279.95	0	0
OPTSTKAPOLLOTYRE23-FEB-2023CE295	41.1	0	0	0		36.9	4.2	0	0	0	320.15	0	0
OPTSTKBPCL25-JAN-2023CE295	43.6	0	0	0		42.95	0.65	0	0	0	336.3	0	0
OPTSTKGRANULES25-JAN-2023CE295	35.65	0	0	0		32.55	3.1	0	0	0	323.1	0	0
OPTSTKCHAMBLFERT29-MAR-2023PE295	19.05	0	0	0		18.2	0.85	0	0	0	316.5	0	0
OPTSTKPNB25-JAN-2023PE34	0	0	0	0		0	0	1	0	0	56.25	0	0
OPTSTKMRF23-FEB-2023PE81500	1268.55	0	0	0		1419.65	151.1	0	0	0	88011.3	0	0
OPTSTKINDHOTEL25-JAN-2023CE295	30.45	22.9	22.9	22.9	22.9	25.8	4.65	1	2000	1	314.6	635800	45800
OPTSTKGRANULES23-FEB-2023PE295	7.7	0	0	0		8.3	0.6	0	0	0	323.1	0	0
OPTSTKLICHSGFIN25-JAN-2023PE295	0	0	0	0		0	0	0	0	0	421.3	0	0
OPTSTKZYDUSLIFE25-JAN-2023CE295	130.85	0	0	0		130	0.85	0	0	0	423.85	0	0
OPTSTKBPCL23-FEB-2023PE295	2.5	0	0	0		2.5	0	0	0	0	336.3	0	0
OPTSTKBSOFT25-JAN-2023CE295	14.45	12.5	12.7	9.9	11.2	11.2	3.25	67	222000	111	294.75	67950200	2460200
OPTSTKINDIACEM25-JAN-2023CE295	0.3	0	0	0		0.2	0.1	0	0	0	219.55	0	0
OPTSTKDRREDDY25-JAN-2023PE5650	1388.8	0	0	0		1374.8	14	0	0	0	4253.5	0	0
OPTSTKAPOLLOTYRE23-FEB-2023PE295	7.9	0	0	0		9	1.1	0	0	0	320.15	0	0
OPTSTKGLENMARK25-JAN-2023CE295	140.9	0	0	0		134.6	6.3	0	0	0	428.45	0	0
OPTSTKGMRINFRA25-JAN-2023PE34	0.1	0.1	0.15	0.1	0.15	0.15	0.05	71	720000	32	39.9	24556500	76500
OPTSTKVEDL23-FEB-2023CE295	40.65	0	0	0		32.8	7.85	0	0	0	308.3	0	0
OPTSTKVEDL25-JAN-2023PE295	2.15	2.55	5.65	2.55	4.95	4.95	2.8	227	982000	491	308.3	293923200	4233200
OPTSTKBPCL23-FEB-2023CE295	47.2	0	0	0		46.55	0.65	0	0	0	336.3	0	0
OPTSTKMRF25-JAN-2023PE81500	439.8	0	0	0		518.05	78.25	0	0	0	88011.3	0	0
OPTSTKBIOCON23-FEB-2023PE295	34.15	0	0	0		35.95	1.8	0	0	0	260.85	0	0
OPTSTKMRF29-MAR-2023PE81500	2063.35	0	0	0		2243.2	179.85	0	0	0	88011.3	0	0
OPTSTKINDIACEM23-FEB-2023CE295	2.5	0	0	0		2.1	0.4	0	0	0	219.55	0	0
OPTSTKIGL25-JAN-2023CE295	125.5	0	0	0		123.25	2.25	0	0	0	417.1	0	0
OPTSTKCHAMBLFERT29-MAR-2023CE295	43.25	0	0	0		44.3	1.05	0	0	0	316.5	0	0
OPTSTKPNB25-JAN-2023CE50	8.3	8.55	8.55	6.5	7.35	7	1.3	187	1056000	66	56.25	60440000	7640000
OPTIDXNIFTY25-JAN-2023PE19300	1055.3	1050.9	1200	1050.9	1175	1221.5	166.2	172	400	8	18042.95	8180007.5	460007.5
OPTSTKNATIONALUM25-JAN-2023CE50	33.3	0	0	0		31.1	2.2	0	0	0	80.9	0	0
OPTSTKIDFC25-JAN-2023PE50	0	0	0	0		0	0	5	0	0	83.15	0	0
OPTIDXNIFTY12-JAN-2023PE19300	1044.75	0	0	0		1231.3	186.55	0	0	0	18042.95	0	0
OPTSTKGMRINFRA23-FEB-2023PE50	9.25	0	0	0		10.05	0.8	0	0	0	39.9	0	0
OPTSTKIDFCFIRSTB29-MAR-2023CE50	13.3	0	0	0		12.3	1	0	0	0	60.2	0	0
OPTSTKBHEL25-JAN-2023PE50	0	0	0	0		0	0	0	0	0	79.2	0	0
OPTIDXFINNIFTY17-JAN-2023CE19300	346.55	0	0	0		247.3	99.25	0	0	0	19007	0	0
OPTIDXFINNIFTY10-JAN-2023PE19300	170.75	177.65	349.15	141.35	314.05	314.05	143.3	268	432280	10807	19007	8431005676	88001676
OPTIDXNIFTY29-MAR-2023PE19300	1159.85	0	0	0		1285.85	126	0	0	0	18042.95	0	0
OPTIDXNIFTY25-JAN-2023CE19300	8.4	8.45	8.45	6.6	7.2	7.2	1.2	5613	246200	4924	18042.95	4753403585	1743585
OPTSTKGMRINFRA25-JAN-2023CE50	0.15	0.1	0.1	0.05	0.05	0.05	0.1	351	292500	13	39.9	14652000	27000
OPTIDXFINNIFTY28-FEB-2023PE19300	695.05	0	0	0		780.45	85.4	0	0	0	19007	0	0
OPTIDXNIFTY23-FEB-2023CE19300	68.45	68	68	46.5	48	48	20.45	1376	103300	2066	18042.95	1999044748	5354747.5
OPTSTKBHEL25-JAN-2023CE50	30.55	0	0	0		29.4	1.15	2	0	0	79.2	0	0
OPTIDXBANKNIFTY19-JAN-2023CE41500	2281.7	1690.3	1690.3	1640	1640	1882.15	399.55	6	50	2	42958.8	2158257.5	83257.5
OPTSTKPNB25-JAN-2023CE64	0.85	0.9	0.9	0.5	0.6	0.6	0.25	308	5664000	354	56.25	366107200	3611200
OPTSTKMOTHERSON23-FEB-2023CE64	13.65	0	0	0		12.55	1.1	0	0	0	74.8	0	0
OPTIDXBANKNIFTY25-JAN-2023CE41500	2186.1	2285	2292.9	1736.25	1814.4	1814.4	371.7	2366	8325	333	42958.8	361364176.3	15876676.25
OPTSTKRECLTD25-JAN-2023PE64	0	0	0	0		0	0	0	0	0	122.2	0	0
OPTSTKHONAUT23-FEB-2023CE41500	2153.4	0	0	0		1838.7	314.7	0	0	0	40471.5	0	0
OPTSTKPNB23-FEB-2023PE64	7.95	0	0	0		9	1.05	0	0	0	56.25	0	0
OPTSTKIDFCFIRSTB23-FEB-2023PE64	5.55	0	0	0		6.15	0.6	0	0	0	60.2	0	0
OPTIDXNIFTY05-JAN-2023PE15300	0.5	0.55	0.75	0.2	0.25	0.25	0.25	246	38050	761	18042.95	582180227.5	15227.5
OPTIDXBANKNIFTY12-JAN-2023PE41500	29.4	29.15	91.55	23.7	59.65	59.65	30.25	24572	2813975	112559	42958.8	1.16936E+11	155554461.3
OPTSTKIDFCFIRSTB25-JAN-2023PE64	4.3	4.25	4.8	4.25	4.3	4.95	0.65	15	90000	6	60.2	6168750	408750
OPTSTKSAIL25-JAN-2023CE64	24.65	0	0	0		21.55	3.1	0	0	0	85.25	0	0
OPTSTKIDFC23-FEB-2023PE64	0.4	0	0	0		0.5	0.1	0	0	0	83.15	0	0
OPTSTKIDFCFIRSTB23-FEB-2023CE64	3.5	0	0	0		2.95	0.55	0	0	0	60.2	0	0
OPTSTKPNB29-MAR-2023PE64	8.9	0	0	0		9.85	0.95	0	0	0	56.25	0	0
OPTSTKHONAUT25-JAN-2023CE41500	1299.45	1186.8	1186.8	750	750	750	549.45	3	30	2	40471.5	1274052	29052
OPTIDXNIFTY25-JAN-2023CE15300	2994.55	0	0	0		2801.8	192.75	15	0	0	18042.95	0	0
OPTSTKIDFCFIRSTB29-MAR-2023PE64	6.55	0	0	0		7.1	0.55	0	0	0	60.2	0	0
OPTSTKIDFC23-FEB-2023CE64	21.8	0	0	0		20.25	1.55	0	0	0	83.15	0	0
OPTIDXNIFTY25-JAN-2023CE20400	3.65	3.8	4.65	3	4.25	4.25	0.6	333	11600	232	18042.95	236688400	48400
OPTIDXBANKNIFTY23-FEB-2023CE41500	2610.85	2268.6	2336.5	2160	2239.35	2239.35	371.5	243	5275	211	42958.8	230557060	11644560
OPTSTKIOC23-FEB-2023CE64	15.2	0	0	0		14.8	0.4	0	0	0	78.1	0	0
OPTSTKHONAUT23-FEB-2023PE41500	2213.3	0	0	0		2480.75	267.45	0	0	0	40471.5	0	0
OPTSTKMOTHERSON23-FEB-2023PE64	1	0	0	0		1.15	0.15	0	0	0	74.8	0	0
OPTIDXFINNIFTY10-JAN-2023CE20400	4.5	3.95	3.95	2.25	2.7	2.7	1.8	32	31480	787	19007	642281160	89160
OPTSTKNATIONALUM25-JAN-2023CE64	19.45	0	0	0		17.25	2.2	0	0	0	80.9	0	0
OPTSTKPAGEIND23-FEB-2023CE41500	2750.35	0	0	0		2715.95	34.4	0	0	0	42161.45	0	0
OPTIDXFINNIFTY28-MAR-2023PE20400	1441.35	0	0	0		1559.7	118.35	0	0	0	19007	0	0
OPTSTKIOC29-MAR-2023CE64	15.8	0	0	0		15.4	0.4	0	0	0	78.1	0	0
OPTSTKHONAUT29-MAR-2023PE41500	2708.55	0	0	0		2964.1	255.55	0	0	0	40471.5	0	0
OPTIDXFINNIFTY28-FEB-2023PE20400	1359.2	0	0	0		1489	129.8	0	0	0	19007	0	0
OPTSTKBHEL23-FEB-2023PE64	0.9	0	0	0		1	0.1	0	0	0	79.2	0	0
OPTIDXFINNIFTY07-FEB-2023PE20400	1285.35	0	0	0		1427.3	141.95	0	0	0	19007	0	0
OPTSTKL&TFH25-JAN-2023PE64	0	0	0	0		0.05	0.05	0	0	0	88.5	0	0
OPTSTKMOTHERSON25-JAN-2023CE64	12.55	0	0	0		11.35	1.2	0	0	0	74.8	0	0
OPTIDXBANKNIFTY02-FEB-2023CE41500	2614.8	0	0	0		2241.35	373.45	0	0	0	42958.8	0	0
OPTIDXNIFTY05-JAN-2023PE20400	2159.95	0	0	0		2353.35	193.4	0	0	0	18042.95	0	0
OPTIDXFINNIFTY17-JAN-2023PE20400	1205.75	0	0	0		1374.15	168.4	0	0	0	19007	0	0
OPTSTKASIANPAINT23-FEB-2023CE3060	139	0	0	0		131.15	7.85	0	0	0	3016.8	0	0
OPTSTKASIANPAINT29-MAR-2023CE3060	188.95	0	0	0		180.95	8	0	0	0	3016.8	0	0
OPTSTKRELIANCE25-JAN-2023CE3060	1	0	0	0		0.45	0.55	3	0	0	2518.55	0	0
OPTSTKTCS25-JAN-2023CE3060	274.95	0	0	0		276.3	1.35	0	0	0	3314.6	0	0
OPTSTKALKEM25-JAN-2023PE3060	87.35	0	0	0		87.65	0.3	0	0	0	3025.2	0	0
OPTIDXNIFTY25-JAN-2023CE16350	1951.8	0	0	0		1760.6	191.2	0	0	0	18042.95	0	0
OPTSTKRELIANCE23-FEB-2023PE3060	485.4	0	0	0		521.15	35.75	0	0	0	2518.55	0	0
OPTSTKACC23-FEB-2023CE3060	6.9	0	0	0		4.95	1.95	0	0	0	2409.3	0	0
OPTIDXNIFTY05-JAN-2023PE16350	0.85	0.75	0.9	0.35	0.35	0.35	0.5	51	4650	93	18042.95	76030505	3005
OPTSTKTITAN23-FEB-2023CE3060	21.5	0	0	0		18.55	2.95	0	0	0	2597.5	0	0
OPTSTKHINDUNILVR25-JAN-2023PE3060	505.85	0	0	0		512.3	6.45	0	0	0	2536.1	0	0
OPTSTKHEROMOTOCO25-JAN-2023PE3060	335.05	0	0	0		345.05	10	0	0	0	2709.3	0	0
OPTSTKHINDUNILVR23-FEB-2023PE3060	494.25	0	0	0		500.15	5.9	0	0	0	2536.1	0	0
OPTSTKHEROMOTOCO23-FEB-2023CE3060	34.95	0	0	0		31.6	3.35	0	0	0	2709.3	0	0
OPTSTKACC25-JAN-2023CE3060	0.35	0	0	0		0.15	0.2	0	0	0	2409.3	0	0
OPTIDXNIFTY02-FEB-2023PE16350	8.45	0	0	0		12.35	3.9	0	0	0	18042.95	0	0
OPTSTKSIEMENS29-MAR-2023CE3060	110.3	0	0	0		100.6	9.7	0	0	0	2815.45	0	0
OPTSTKALKEM25-JAN-2023CE3060	68.55	0	0	0		64.6	3.95	4	0	0	3025.2	0	0
OPTSTKHINDUNILVR23-FEB-2023CE3060	5.4	0	0	0		4.75	0.65	0	0	0	2536.1	0	0
OPTSTKASIANPAINT25-JAN-2023CE3060	60.35	64	66	52.8	55.05	55.05	5.3	169	86800	434	3016.8	270670490	5062490
OPTSTKHINDUNILVR25-JAN-2023CE3060	0.25	0	0	0		0.2	0.05	0	0	0	2536.1	0	0
OPTIDXNIFTY12-JAN-2023CE16350	1909.7	0	0	0		1716.95	192.75	0	0	0	18042.95	0	0
OPTIDXNIFTY05-JAN-2023CE16350	1888.6	0	0	0		1695.95	192.65	0	0	0	18042.95	0	0
OPTSTKDIVISLAB25-JAN-2023CE3060	359.55	0	0	0		396.8	37.25	0	0	0	3435.5	0	0
OPTSTKSIEMENS23-FEB-2023PE3060	260.35	0	0	0		274.85	14.5	0	0	0	2815.45	0	0
OPTIDXNIFTY09-FEB-2023CE16350	2010.5	0	0	0		1823.55	186.95	0	0	0	18042.95	0	0
OPTIDXNIFTY12-JAN-2023PE16350	0.05	0	0	0		0.05	0	0	0	0	18042.95	0	0
OPTSTKDIVISLAB23-FEB-2023CE3060	407.55	0	0	0		441.3	33.75	0	0	0	3435.5	0	0
OPTIDXNIFTY02-FEB-2023CE16350	1981.15	0	0	0		1792	189.15	0	0	0	18042.95	0	0
OPTSTKRELIANCE23-FEB-2023CE3060	11.6	0	0	0		8.2	3.4	0	0	0	2518.55	0	0
OPTSTKTCS23-FEB-2023CE3060	315.25	0	0	0		316.35	1.1	0	0	0	3314.6	0	0
OPTSTKDIVISLAB25-JAN-2023PE3060	14.2	7.5	7.5	5.9	6.1	6.1	8.1	12	1950	13	3435.5	5979870	12870
OPTSTKTCS29-MAR-2023PE3060	57.9	0	0	0		56.25	1.65	0	0	0	3314.6	0	0
OPTSTKTCS25-JAN-2023PE3060	10.85	11.85	13	9.6	11	11	0.15	115	48650	278	3314.6	149422070	553070
OPTIDXNIFTY23-FEB-2023PE16350	26.5	27	35.35	27	35.35	40.75	14.25	78	300	6	18042.95	4914335	9335
OPTSTKHDFC29-MAR-2023CE3060	56.2	0	0	0		46.4	9.8	0	0	0	2625.7	0	0
OPTSTKOFSS25-JAN-2023PE3060	117.55	0	0	0		107.15	10.4	0	0	0	3014.8	0	0
OPTSTKOFSS25-JAN-2023CE3060	53.25	0	0	0		73.75	20.5	1	0	0	3014.8	0	0
OPTSTKHDFC25-JAN-2023CE3060	4.55	0	0	0		2.45	2.1	0	0	0	2625.7	0	0
OPTSTKACC25-JAN-2023PE3060	605.25	0	0	0		639.1	33.85	0	0	0	2409.3	0	0
OPTSTKTECHM29-MAR-2023PE1110	112.35	0	0	0		114.1	1.75	0	0	0	1020.3	0	0
OPTSTKHAL25-JAN-2023PE2140	3.9	0	0	0		6	2.1	0	0	0	2481.95	0	0
OPTSTKCONCOR25-JAN-2023CE480	265.95	0	0	0		252.15	13.8	0	0	0	730.3	0	0
OPTSTKBALKRISIND25-JAN-2023CE2140	55.25	45	53.8	44.65	52.15	52.15	3.1	33	11100	37	2122.75	24291255	537255
OPTSTKGAIL23-FEB-2023CE101	3.9	0	0	0		3.25	0.65	0	0	0	95.4	0	0
OPTSTKGAIL25-JAN-2023PE65	0	0	0	0		0	0	0	0	0	95.4	0	0
OPTSTKLICHSGFIN29-MAR-2023PE480	67.15	0	0	0		67.2	0.05	0	0	0	421.3	0	0
OPTSTKGUJGASLTD29-MAR-2023PE480	31.1	0	0	0		36.4	5.3	0	0	0	477.5	0	0
OPTSTKPNB23-FEB-2023CE65	2.1	2.1	2.1	1.35	1.55	1.6	0.5	52	144000	9	56.25	9581600	221600
