CONTRACT_D	PREVIOUS_S	OPEN_PRICE	HIGH_PRICE	LOW_PRICE	CLOSE_PRIC	SETTLEMENT	NET_CHANGE	OI_NO_CON	TRADED_QUA	TRD_NO_CON	UNDRLNG_ST	NOTIONAL_V	PREMIUM_TR
OPTSTKUPL23-FEB-2023CE690	56.9	0	0	0		59.5	2.6	0	0	0	720.3	0	0
OPTSTKBHARTIARTL29-MAR-2023PE690	5.75	0	0	0		6.05	0.3	0	0	0	807.1	0	0
OPTIDXMIDCPNIFTY24-JAN-2023PE7350	299.4	0	0	0		267.65	31.75	0	0	0	7164.05	0	0
OPTSTKCHOLAFIN23-FEB-2023PE690	32.8	0	0	0		47.2	14.4	0	0	0	683.25	0	0
OPTSTKTATACONSUM23-FEB-2023CE690	87.1	0	0	0		87.9	0.8	0	0	0	763.85	0	0
OPTSTKLUPIN29-MAR-2023CE690	81.05	0	0	0		86.55	5.5	0	0	0	742.85	0	0
OPTSTKAUBANK23-FEB-2023PE690	68.05	0	0	0		71.1	3.05	0	0	0	636.1	0	0
OPTSTKHDFCLIFE25-JAN-2023PE690	89.6	0	0	0		79.3	10.3	0	0	0	609.45	0	0
OPTSTKRBLBANK23-FEB-2023CE187.5	15.4	0	0	0		18.5	3.1	0	0	0	186.25	0	0
OPTSTKEICHERMOT23-FEB-2023CE2850	427.25	0	0	0		462.35	35.1	0	0	0	3257.7	0	0
OPTSTKFSL25-JAN-2023CE130	0.1	0	0	0		0.1	0	0	0	0	102.3	0	0
OPTSTKDIVISLAB25-JAN-2023PE2850	1.05	0	0	0		0.7	0.35	1	0	0	3461.8	0	0
OPTSTKBANKBARODA23-FEB-2023PE187.5	14.9	0	0	0		14.1	0.8	0	0	0	184.05	0	0
OPTSTKINDUSTOWER29-MAR-2023CE187.5	15.75	0	0	0		16.2	0.45	0	0	0	186.45	0	0
OPTSTKIEX29-MAR-2023CE130	18.8	0	0	0		18.65	0.15	0	0	0	140.45	0	0
OPTSTKSRF23-FEB-2023PE2850	570.05	0	0	0		568.65	1.4	0	0	0	2266.7	0	0
OPTSTKRBLBANK29-MAR-2023PE187.5	25.75	0	0	0		22.85	2.9	0	0	0	186.25	0	0
OPTSTKIBULHSGFIN23-FEB-2023PE130	4.1	5.55	5.6	4.25	4.3	4.3	0.2	20	96000	24	144.05	12906800	426800
OPTSTKSIEMENS23-FEB-2023PE2850	140.25	0	0	0		104.7	35.55	0	0	0	2895.05	0	0
OPTSTKSIEMENS25-JAN-2023CE2850	62.5	69	106.55	69	101.15	101.15	38.65	28	17875	65	2895.05	52558110	1614360
OPTSTKBANKBARODA25-JAN-2023CE130	53.25	0	0	0		54.55	1.3	5	0	0	184.05	0	0
OPTSTKOFSS25-JAN-2023CE2850	201.3	0	0	0		192.75	8.55	0	0	0	3006.7	0	0
OPTSTKDIVISLAB23-FEB-2023CE2850	623.6	0	0	0		647.4	23.8	0	0	0	3461.8	0	0
OPTSTKIBULHSGFIN29-MAR-2023PE130	10.65	0	0	0		10.9	0.25	0	0	0	144.05	0	0
OPTSTKEICHERMOT25-JAN-2023PE2850	5.65	4.5	5.55	3.9	3.9	3.9	1.75	76	28350	162	3257.7	80933028.75	135528.75
OPTSTKLALPATHLAB25-JAN-2023CE2850	2.05	0	0	0		2.05	0	1	0	0	2267.15	0	0
OPTSTKRAIN25-JAN-2023PE130	0.1	0	0	0		0.05	0.05	1	0	0	177.4	0	0
OPTSTKOFSS23-FEB-2023PE2850	58.5	0	0	0		59.45	0.95	0	0	0	3006.7	0	0
OPTSTKPETRONET29-MAR-2023PE187.5	1.7	0	0	0		1.3	0.4	0	0	0	220.5	0	0
OPTSTKBANKBARODA25-JAN-2023PE187.5	8.8	8.55	9.7	7.1	7.45	7.45	1.35	176	508950	87	184.05	99632812.5	4204687.5
OPTSTKABCAPITAL25-JAN-2023CE130	19.5	0	0	0		20.65	1.15	5	0	0	149.6	0	0
OPTSTKCOALINDIA29-MAR-2023PE187.5	3.75	0	0	0		3.5	0.25	0	0	0	218.15	0	0
OPTSTKEXIDEIND25-JAN-2023PE130	0	0	0	0		0	0	0	0	0	180.6	0	0
OPTSTKPETRONET29-MAR-2023CE187.5	33.65	0	0	0		37.15	3.5	0	0	0	220.5	0	0
OPTSTKASTRAL25-JAN-2023CE2850	0.05	0	0	0		0.05	0	0	0	0	2010.1	0	0
OPTSTKPIDILITIND25-JAN-2023PE2850	330.85	0	0	0		324.15	6.7	0	0	0	2518.1	0	0
OPTSTKEICHERMOT29-MAR-2023CE2850	473.75	0	0	0		507.05	33.3	0	0	0	3257.7	0	0
OPTSTKCOALINDIA23-FEB-2023PE187.5	1.9	0	0	0		1.75	0.15	0	0	0	218.15	0	0
OPTSTKPFC23-FEB-2023CE130	26.4	0	0	0		28.6	2.2	0	0	0	156.9	0	0
OPTSTKPFC25-JAN-2023CE130	25.1	26.85	26.85	26.85	26.85	27.45	2.35	83	6200	1	156.9	972470	166470
OPTSTKPIIND25-JAN-2023PE2850	3.8	0	0	0		3.65	0.15	0	0	0	3328.3	0	0
OPTSTKPERSISTENT25-JAN-2023PE2850	0.15	0	0	0		0.15	0	0	0	0	3929.4	0	0
OPTSTKASHOKLEY23-FEB-2023PE130	2.65	0.9	0.9	0.9	0.9	0.9	1.75	3	5000	1	148.45	654500	4500
OPTSTKHEROMOTOCO23-FEB-2023CE2850	82	0	0	0		105.05	23.05	0	0	0	2767.15	0	0
OPTSTKNMDC29-MAR-2023CE130	8.6	0	0	0		8.6	0	0	0	0	121.85	0	0
OPTSTKRECLTD23-FEB-2023PE130	10.15	0	0	0		9.05	1.1	0	0	0	123.85	0	0
OPTSTKPOWERGRID25-JAN-2023PE187.5	0.35	0	0	0		0.45	0.1	0	0	0	208.8	0	0
OPTSTKL&TFH29-MAR-2023CE73	18.5	0	0	0		18.55	0.05	0	0	0	88.6	0	0
OPTSTKSAIL25-JAN-2023PE73	0.45	0.15	0.15	0.15	0.15	0.25	0.2	14	16000	2	87.4	1170400	2400
OPTSTKMOTHERSON29-MAR-2023CE73	8.25	0	0	0		8.6	0.35	0	0	0	75.5	0	0
OPTIDXFINNIFTY07-FEB-2023CE19850	294.85	0	0	0		220.6	74.25	0	0	0	18782.2	0	0
OPTIDXFINNIFTY24-JAN-2023CE19850	166.15	0	0	0		106.6	59.55	0	0	0	18782.2	0	0
OPTIDXNIFTY05-JAN-2023PE19850	1803.45	0	0	0		17992.15	16188.7	0	0	0	17992.15	0	0
OPTSTKL&TFH23-FEB-2023PE73	0.95	0	0	0		0.9	0.05	0	0	0	88.6	0	0
OPTSTKRECLTD25-JAN-2023PE73	0	0	0	0		0	0	0	0	0	123.85	0	0
OPTSTKIOC25-JAN-2023CE73	5.85	6.05	6.8	6.05	6.8	6.8	0.95	10	48750	5	79.1	3867337.5	308587.5
OPTSTKBEL25-JAN-2023PE83	0.1	0	0	0		0.1	0	0	0	0	99.95	0	0
OPTSTKSHREECEM25-JAN-2023PE24500	1011.5	856.1	858	845.45	845.45	876.65	134.85	13	100	4	24238.1	2535393.75	85393.75
OPTSTKNATIONALUM25-JAN-2023PE83	4.05	4.2	4.25	3.35	3.45	3.45	0.6	55	517500	69	81.7	44893875	1941375
OPTSTKMANAPPURAM25-JAN-2023CE83	38.95	0	0	0		38.25	0.7	0	0	0	120.95	0	0
OPTSTKIDFC23-FEB-2023CE83	6.75	0	0	0		7.15	0.4	0	0	0	84	0	0
OPTSTKIOC29-MAR-2023PE83	6.6	0	0	0		6	0.6	0	0	0	79.1	0	0
OPTSTKIDFC29-MAR-2023PE83	7.4	0	0	0		7	0.4	0	0	0	84	0	0
OPTIDXBANKNIFTY25-JAN-2023PE42100	310.8	304.45	532.75	260.85	371.05	371.05	60.25	758	36850	1474	42608.7	1565892083	14507082.5
OPTIDXBANKNIFTY05-JAN-2023PE42100	13.25	5.2	50.7	0.05	0.6	42608.7	42595.45	32193	116318500	4652740	42608.7	4.89864E+12	1635415091
OPTSTKBEL29-MAR-2023CE83	18.45	0	0	0		19.45	1	0	0	0	99.95	0	0
OPTSTKIDFC23-FEB-2023PE83	5.85	0	0	0		5.4	0.45	0	0	0	84	0	0
OPTSTKMANAPPURAM25-JAN-2023PE83	0	0	0	0		0	0	0	0	0	120.95	0	0
OPTSTKGAIL29-MAR-2023PE83	1.6	0	0	0		1.3	0.3	0	0	0	97.35	0	0
OPTSTKTATASTEEL25-JAN-2023PE83	0	0	0	0		0	0	0	0	0	116.55	0	0
OPTSTKBHEL29-MAR-2023CE83	7.15	0	0	0		8.6	1.45	0	0	0	81.95	0	0
OPTIDXNIFTY29-MAR-2023PE16750	154.35	0	0	0		159.7	5.35	0	0	0	17992.15	0	0
OPTIDXNIFTY25-JAN-2023PE16750	11.6	10.95	14.9	9.1	9.95	9.95	1.65	478	34800	696	17992.15	583309230	409230
OPTSTKBIOCON29-MAR-2023CE257.5	22.5	0	0	0		21.95	0.55	0	0	0	260.2	0	0
OPTSTKTATACONSUM25-JAN-2023PE600	0.05	0	0	0		0.05	0	0	0	0	763.85	0	0
OPTSTKBIOCON25-JAN-2023CE257.5	11.7	0	0	0		11.05	0.65	1	0	0	260.2	0	0
OPTSTKAUBANK23-FEB-2023PE600	21.6	19.25	19.25	17.05	17.4	22.85	1.25	12	3000	3	636.1	1853700	53700
OPTSTKICICIBANK25-JAN-2023PE600	0	0	0	0		0	0	0	0	0	879.15	0	0
OPTSTKUPL29-MAR-2023CE600	133.65	0	0	0		137.4	3.75	0	0	0	720.3	0	0
OPTSTKCHOLAFIN23-FEB-2023PE600	7.8	0	0	0		13.05	5.25	0	0	0	683.25	0	0
OPTSTKAUBANK23-FEB-2023CE600	68.8	0	0	0		64.45	4.35	0	0	0	636.1	0	0
OPTSTKADANIPORTS25-JAN-2023CE600	212.35	0	0	0		221.85	9.5	0	0	0	819.6	0	0
OPTSTKIRCTC23-FEB-2023PE600	12.25	13.45	13.45	12.05	12.1	23.25	11	95	7875	9	637.15	4824093.75	99093.75
OPTSTKMGL25-JAN-2023CE600	253.8	0	0	0		269.55	15.75	0	0	0	867.35	0	0
OPTSTKSBIN29-MAR-2023CE600	46.35	0	0	0		45.9	0.45	0	0	0	605.1	0	0
OPTSTKJINDALSTEL29-MAR-2023PE600	64.3	0	0	0		60.25	4.05	0	0	0	593.55	0	0
OPTSTKGNFC29-MAR-2023PE600	69.75	0	0	0		73.35	3.6	0	0	0	572.1	0	0
OPTSTKSBIN25-JAN-2023CE600	17.6	18.05	20.5	15.5	17.55	17.55	0.05	2001	2664000	1776	605.1	1646052825	47652825
OPTSTKMFSL29-MAR-2023CE600	132.7	0	0	0		151.6	18.9	0	0	0	735.4	0	0
OPTSTKABBOTINDIA25-JAN-2023CE16750	5252.5	0	0	0		5415.65	163.15	0	0	0	22104.4	0	0
OPTSTKTORNTPOWER25-JAN-2023PE600	113.45	0	0	0		113.3	0.15	0	0	0	484.6	0	0
OPTSTKSYNGENE25-JAN-2023CE600	16.3	17	17.35	13.4	15.25	15.25	1.05	482	404000	404	591.3	248428100	6028100
OPTSTKAUROPHARMA25-JAN-2023CE600	0.05	0	0	0		0.05	0	109	0	0	443.9	0	0
OPTSTKMCDOWELL-N25-JAN-2023PE600	0	0	0	0		0	0	0	0	0	850.2	0	0
OPTSTKBERGEPAINT25-JAN-2023PE600	30.85	27	30.45	24.95	29.15	29.15	1.7	171	18700	17	573	11736065	516065
OPTSTKVEDL25-JAN-2023PE257.5	1.3	0	0	0		1	0.3	1	0	0	311.35	0	0
OPTSTKNESTLEIND25-JAN-2023PE16750	1.2	0	0	0		0.45	0.75	0	0	0	19775.8	0	0
OPTSTKNESTLEIND23-FEB-2023CE16750	2949.35	0	0	0		3193.8	244.45	0	0	0	19775.8	0	0
OPTSTKUPL25-JAN-2023CE600	118.5	0	0	0		122.85	4.35	0	0	0	720.3	0	0
OPTSTKIRCTC29-MAR-2023PE600	34.25	0	0	0		33.2	1.05	0	0	0	637.15	0	0
OPTSTKBOSCHLTD23-FEB-2023PE16750	709.4	0	0	0		639.7	69.7	0	0	0	17006.45	0	0
OPTSTKJUBLFOOD25-JAN-2023CE600	0.65	0.55	0.7	0.55	0.65	0.65	0	819	213750	171	503.8	128383875	133875
OPTSTKAARTIIND23-FEB-2023CE600	42.4	28	28	28	28	41.05	1.35	1	850	1	606.4	533800	23800
OPTSTKRAMCOCEM29-MAR-2023PE600	9.3	0	0	0		8.85	0.45	0	0	0	710.05	0	0
OPTSTKJSWSTEEL25-JAN-2023PE600	0.6	0.5	0.6	0.5	0.6	0.25	0.35	32	6750	5	750.7	4053712.5	3712.5
OPTSTKDABUR29-MAR-2023CE600	16.25	0	0	0		21.25	5	0	0	0	572.75	0	0
OPTSTKAMBUJACEM23-FEB-2023CE600	6.5	6.45	6.95	5.9	6.95	6.95	0.45	29	9000	5	524.75	5456880	56880
OPTSTKINDUSTOWER25-JAN-2023CE257.5	0.05	0	0	0		0	0.05	0	0	0	186.45	0	0
OPTSTKPEL25-JAN-2023CE600	218.4	0	0	0		206.5	11.9	0	0	0	804.15	0	0
OPTSTKIOC25-JAN-2023PE61	0	0	0	0		0	0	1	0	0	79.1	0	0
OPTSTKADANIENT25-JAN-2023CE2750	1087.85	0	0	0		1090	2.15	0	0	0	3829.8	0	0
OPTSTKLTTS25-JAN-2023PE2750	0.3	0	0	0		0.4	0.1	0	0	0	3641.4	0	0
OPTIDXNIFTY19-JAN-2023PE17300	21.1	19.85	30.9	13.9	18.05	18.05	3.05	4021	325850	6517	17992.15	5644076060	6871060
OPTIDXNIFTY19-JAN-2023CE17300	839	0	0	0		786.5	52.5	0	0	0	17992.15	0	0
OPTSTKABB25-JAN-2023PE2750	120.8	65.55	73	42.1	43.5	43.5	77.3	34	17000	68	2806	47632012.5	882012.5
OPTSTKLALPATHLAB23-FEB-2023PE2750	504.6	0	0	0		488.75	15.85	0	0	0	2267.15	0	0
OPTSTKEICHERMOT29-MAR-2023PE2750	43.2	0	0	0		36.85	6.35	0	0	0	3257.7	0	0
OPTSTKPAGEIND23-FEB-2023CE35500	7176	0	0	0		7290.85	114.85	0	0	0	42300.95	0	0
OPTSTKHONAUT23-FEB-2023CE35500	5668.5	0	0	0		5136.05	532.45	0	0	0	39873.35	0	0
OPTIDXNIFTY02-FEB-2023PE17300	70.35	66.15	87.35	58.65	70	70	0.35	119	750	15	17992.15	13026150	51150
OPTSTKJKCEMENT23-FEB-2023PE2750	93.35	0	0	0		100.8	7.45	0	0	0	2884.3	0	0
OPTSTKPAGEIND29-MAR-2023CE35500	7643.15	0	0	0		7750.15	107	0	0	0	42300.95	0	0
OPTSTKCOFORGE25-JAN-2023CE2750	1209.65	0	0	0		1189.1	20.55	0	0	0	3929	0	0
OPTIDXFINNIFTY28-MAR-2023PE17300	203.8	0	0	0		239.95	36.15	0	0	0	18782.2	0	0
OPTIDXNIFTY25-JAN-2023PE17300	40.65	34.75	53.7	28.65	36.5	36.5	4.15	32630	1251700	25034	17992.15	21705565715	51155715
OPTSTKPIIND25-JAN-2023CE2750	602.8	0	0	0		589.55	13.25	0	0	0	3328.3	0	0
OPTSTKPERSISTENT25-JAN-2023PE2750	0.05	0	0	0		0.05	0	0	0	0	3929.4	0	0
OPTSTKIDFCFIRSTB29-MAR-2023PE61	5.4	0	0	0		5.3	0.1	0	0	0	60.35	0	0
OPTIDXNIFTY12-JAN-2023PE17300	7.9	8.5	10.9	3.9	4.45	4.45	3.45	33083	6438350	128767	17992.15	1.11426E+11	42546422.5
OPTIDXFINNIFTY28-MAR-2023CE17300	2177.4	0	0	0		1985.6	191.8	0	0	0	18782.2	0	0
OPTIDXFINNIFTY10-JAN-2023CE17300	1726.25	0	0	0		1498.35	227.9	0	0	0	18782.2	0	0
OPTIDXFINNIFTY07-FEB-2023CE17300	1875.8	0	0	0		1666.45	209.35	0	0	0	18782.2	0	0
OPTSTKDIVISLAB23-FEB-2023CE2750	716.95	0	0	0		741.65	24.7	0	0	0	3461.8	0	0
OPTSTKPNB23-FEB-2023PE61	6.8	0	0	0		6.5	0.3	0	0	0	56.75	0	0
OPTSTKASIANPAINT25-JAN-2023PE2750	6.1	5.4	7.3	3.55	4.45	4.45	1.65	34	15000	75	3004.35	41329230	79230
OPTSTKPNB23-FEB-2023CE61	2.65	0	0	0		2.8	0.15	0	0	0	56.75	0	0
OPTSTKRECLTD25-JAN-2023PE61	0	0	0	0		0	0	0	0	0	123.85	0	0
OPTSTKHAL23-FEB-2023CE2750	65.05	0	0	0		72.35	7.3	0	0	0	2511.7	0	0
OPTSTKOFSS25-JAN-2023CE2750	285.2	0	0	0		276.4	8.8	0	0	0	3006.7	0	0
OPTSTKPOLYCAB25-JAN-2023CE2750	25.8	34.65	45.4	29.45	42	42	16.2	89	102300	341	2648.45	285310095	3985095
OPTSTKLTTS25-JAN-2023CE2750	977.9	0	0	0		901.85	76.05	0	0	0	3641.4	0	0
OPTIDXNIFTY12-JAN-2023CE17300	776.6	776.6	822	650	725.1	725.1	51.5	113	4050	81	17992.15	72987582.5	2922582.5
OPTSTKPAGEIND25-JAN-2023PE35500	21.5	0	0	0		16.1	5.4	0	0	0	42300.95	0	0
OPTSTKJKCEMENT25-JAN-2023PE2750	45.6	0	0	0		50.95	5.35	2	0	0	2884.3	0	0
OPTIDXFINNIFTY10-JAN-2023PE17300	0.25	1.7	3.6	0.6	1	1	0.75	334	66080	1652	18782.2	1143342714	158714
OPTSTKSIEMENS23-FEB-2023PE2750	93.2	0	0	0		66.55	26.65	0	0	0	2895.05	0	0
OPTSTKSRF25-JAN-2023CE2750	2.35	0	0	0		2	0.35	0	0	0	2266.7	0	0
OPTIDXFINNIFTY28-FEB-2023CE17300	2007.5	0	0	0		1807.95	199.55	0	0	0	18782.2	0	0
OPTSTKTCS25-JAN-2023PE4080	749.8	0	0	0		754.05	4.25	0	0	0	3311.1	0	0
OPTIDXBANKNIFTY25-JAN-2023CE43200	633.5	681.05	703	369.9	426.5	426.5	207	3154	210000	8400	42608.7	9179131414	107131413.8
OPTSTKFSL23-FEB-2023CE91	14.45	0	0	0		14.45	0	0	0	0	102.3	0	0
OPTSTKBEL29-MAR-2023CE91	12.6	0	0	0		13.45	0.85	0	0	0	99.95	0	0
OPTSTKGAIL23-FEB-2023CE91	8.05	0	0	0		9.4	1.35	0	0	0	97.35	0	0
OPTSTKFEDERALBNK25-JAN-2023PE91	0	0	0	0		0	0	0	0	0	136.7	0	0
OPTSTKFSL29-MAR-2023PE91	3.9	0	0	0		3.8	0.1	0	0	0	102.3	0	0
OPTSTKGAIL29-MAR-2023CE91	9.75	0	0	0		11.1	1.35	0	0	0	97.35	0	0
OPTSTKFSL23-FEB-2023PE91	2.4	0	0	0		2.35	0.05	0	0	0	102.3	0	0
OPTIDXBANKNIFTY29-MAR-2023CE43200	2335	0	0	0		2124.8	210.2	0	0	0	42608.7	0	0
OPTSTKIOC25-JAN-2023CE91	0.15	0.15	0.15	0.1	0.15	0.1	0.05	63	126750	13	79.1	11551800	17550
OPTIDXBANKNIFTY02-FEB-2023PE43200	1253.7	870.45	870.45	870.45	870.45	1413.4	159.7	2	50	2	42608.7	2203522.5	43522.5
OPTSTKNATIONALUM23-FEB-2023PE91	12.25	0	0	0		11.65	0.6	0	0	0	81.7	0	0
OPTSTKBEL29-MAR-2023PE91	3.4	0	0	0		3.05	0.35	0	0	0	99.95	0	0
OPTSTKABBOTINDIA25-JAN-2023PE12500	0	0	0	0		0	0	0	0	0	22104.4	0	0
OPTSTKGAIL23-FEB-2023PE91	2.8	0	0	0		2.2	0.6	0	0	0	97.35	0	0
OPTSTKNATIONALUM23-FEB-2023CE91	3	0	0	0		3.15	0.15	0	0	0	81.7	0	0
OPTSTKNATIONALUM29-MAR-2023CE91	4.85	0	0	0		5.1	0.25	0	0	0	81.7	0	0
OPTSTKIOC23-FEB-2023CE91	0.45	0	0	0		0.55	0.1	0	0	0	79.1	0	0
OPTSTKSAIL23-FEB-2023CE91	4.45	0	0	0		5.3	0.85	0	0	0	87.4	0	0
OPTSTKSAIL29-MAR-2023CE91	6.5	0	0	0		7.5	1	0	0	0	87.4	0	0
OPTSTKIDFC23-FEB-2023CE91	3.65	0	0	0		3.9	0.25	0	0	0	84	0	0
OPTIDXBANKNIFTY25-JAN-2023PE43200	696.75	682.85	1092.35	604.6	857.05	857.05	160.3	1381	104150	4166	42608.7	4584139898	84859897.5
OPTSTKINFY25-JAN-2023CE1620	7	7.1	7.6	4.75	5.3	5.3	1.7	913	390400	976	1475.2	634636220	2188220
OPTIDXBANKNIFTY12-JAN-2023CE41700	1509.3	1490	1490	876.8	1042.1	1042.1	467.2	195	12725	509	42608.7	543333511.3	12701011.25
OPTSTKDALBHARAT29-MAR-2023PE1620	52.2	0	0	0		46	6.2	0	0	0	1875.1	0	0
OPTSTKBATAINDIA25-JAN-2023PE1620	31.75	30.9	40.95	30.9	31.7	31.7	0.05	47	18975	69	1635.1	31407928.75	668428.75
OPTSTKPVR29-MAR-2023PE1620	89.5	0	0	0		98.1	8.6	0	0	0	1676.75	0	0
OPTSTKGRASIM25-JAN-2023PE1620	12.85	14.95	15	13.6	14	19.8	6.95	14	3800	8	1698.3	6210815	54815
OPTSTKCOLPAL29-MAR-2023CE1620	39.4	0	0	0		43.35	3.95	0	0	0	1524.95	0	0
OPTSTKUBL29-MAR-2023CE1620	144.25	0	0	0		144.15	0.1	0	0	0	1680.75	0	0
OPTIDXBANKNIFTY23-FEB-2023PE41700	915.35	553.4	553.4	553.4	553.4	1019.65	104.3	8	50	2	42608.7	2112670	27670
OPTSTKMRF29-MAR-2023CE80500	10725.5	0	0	0		13354.5	2629	0	0	0	91275.9	0	0
OPTSTKDEEPAKNTR29-MAR-2023CE1620		0	0	0		389.85		0	0	0	1943.7	0	0
OPTSTKKOTAKBANK29-MAR-2023PE1620	25.6	0	0	0		25.15	0.45	0	0	0	1820.3	0	0
OPTSTKDALBHARAT23-FEB-2023PE1620	30.2	0	0	0		25.1	5.1	0	0	0	1875.1	0	0
OPTSTKINFY29-MAR-2023PE1620	151.85	0	0	0		164.3	12.45	0	0	0	1475.2	0	0
OPTSTKTITAN25-JAN-2023CE1620	983.75	0	0	0		948.05	35.7	0	0	0	2562.1	0	0
OPTSTKPVR25-JAN-2023CE1620	123.05	0	0	0		102.75	20.3	1	0	0	1676.75	0	0
OPTSTKDRREDDY25-JAN-2023PE5450	1175.6	0	0	0		1132.65	42.95	0	0	0	4297.45	0	0
OPTIDXMIDCPNIFTY31-JAN-2023PE5450	0.05	0	0	0		0	0.05	0	0	0	7164.05	0	0
OPTSTKBATAINDIA29-MAR-2023CE1620	122.3	0	0	0		118.95	3.35	0	0	0	1635.1	0	0
OPTSTKHDFCBANK25-JAN-2023CE1620	29.05	30.75	31.15	20.35	23.5	23.5	5.55	1993	3320900	6038	1599.7	5463341015	83483015
OPTSTKPAGEIND25-JAN-2023PE59000	16611.95	0	0	0		16483.55	128.4	0	0	0	42300.95	0	0
OPTSTKHDFCAMC25-JAN-2023PE1620	0.05	0	0	0		0	0.05	0	0	0	2199.4	0	0
OPTSTKMRF23-FEB-2023CE80500	9439.55	0	0	0		12190.7	2751.15	0	0	0	91275.9	0	0
OPTIDXBANKNIFTY25-JAN-2023PE41700	228.45	226.8	397.95	186.75	268.25	268.25	39.8	1943	66675	2667	42608.7	2799798514	19451013.75
OPTIDXFINNIFTY31-JAN-2023CE15900	3186.7	0	0	0		2959.45	227.25	0	0	0	18782.2	0	0
OPTSTKWHIRLPOOL25-JAN-2023CE1620	10.8	0	0	0		11.15	0.35	0	0	0	1512.15	0	0
OPTSTKGRASIM23-FEB-2023CE1620	130.45	0	0	0		134.9	4.45	0	0	0	1698.3	0	0
OPTSTKWHIRLPOOL29-MAR-2023CE1620	53.5	0	0	0		55.1	1.6	0	0	0	1512.15	0	0
OPTSTKPVR23-FEB-2023CE1620	162.75	0	0	0		143.85	18.9	0	0	0	1676.75	0	0
OPTSTKBAJAJFINSV29-MAR-2023PE1620	147.15	0	0	0		193.45	46.3	0	0	0	1468.85	0	0
OPTSTKBAJAJFINSV23-FEB-2023CE1620	68.9	0	0	0		39.95	28.95	0	0	0	1468.85	0	0
OPTSTKTORNTPHARM25-JAN-2023PE1620	87	0	0	0		77.15	9.85	0	0	0	1561.25	0	0
OPTSTKKOTAKBANK25-JAN-2023PE1620	2.8	0	0	0		2.45	0.35	0	0	0	1820.3	0	0
OPTSTKCOLPAL25-JAN-2023PE1620	107.85	98.15	98.15	98.1	98.1	96.9	10.95	4	700	2	1524.95	1202687.5	68687.5
OPTSTKMRF25-JAN-2023PE80500	376.45	0	0	0		126.9	249.55	0	0	0	91275.9	0	0
OPTSTKSHRIRAMFIN25-JAN-2023CE1620	3.2	1	1	1	1	2.45	0.75	1	600	1	1319.9	972600	600
OPTSTKTRENT23-FEB-2023PE1620	306.45	0	0	0		331.5	25.05	0	0	0	1279.9	0	0
OPTSTKDEEPAKNTR25-JAN-2023CE1620		0	0	0		333.35		0	0	0	1943.7	0	0
OPTSTKULTRACEMCO25-JAN-2023CE5200	1825.3	0	0	0		1826.05	0.75	0	0	0	7007.05	0	0
OPTSTKCIPLA29-MAR-2023PE1190	126.4	0	0	0		111.1	15.3	0	0	0	1088.35	0	0
OPTSTKSRF25-JAN-2023PE2460	212.3	0	0	0		209.85	2.45	0	0	0	2266.7	0	0
OPTSTKHCLTECH29-MAR-2023CE1190	19.25	0	0	0		20.55	1.3	0	0	0	1044.1	0	0
OPTIDXBANKNIFTY02-FEB-2023PE43900	1643.5	0	0	0		1835.5	192	0	0	0	42608.7	0	0
OPTSTKINDIAMART23-FEB-2023PE5200	866.35	0	0	0		858.4	7.95	0	0	0	4367.65	0	0
OPTSTKTVSMOTOR23-FEB-2023CE1190	12.65	0	0	0		13.05	0.4	0	0	0	1030.2	0	0
OPTSTKLT29-MAR-2023PE2460	373.3	0	0	0		359.1	14.2	0	0	0	2087.25	0	0
OPTIDXBANKNIFTY29-MAR-2023PE43900	2259.3	0	0	0		2425.85	166.55	0	0	0	42608.7	0	0
OPTSTKTITAN29-MAR-2023CE2460	265.45	0	0	0		240	25.45	0	0	0	2562.1	0	0
OPTSTKBAJFINANCE25-JAN-2023PE5200	3	6	18.2	6	11.15	11.15	8.15	320	244125	1953	6100.05	1272124675	2674675
OPTIDXBANKNIFTY19-JAN-2023PE43900	1374.7	1443.45	1443.45	1299.1	1299.1	1583.75	209.05	1	50	2	42608.7	2263563.75	68563.75
OPTSTKTITAN25-JAN-2023CE2460	175.5	0	0	0		146.9	28.6	0	0	0	2562.1	0	0
OPTIDXBANKNIFTY05-JAN-2023PE43900	909.6	801.65	1585.65	743.15	1308.05	42608.7	41699.1	1754	105800	4232	42608.7	4759545993	114925992.5
OPTIDXBANKNIFTY25-JAN-2023PE43900	1088.3	1046.6	1592.05	975	1338.3	1338.3	250	261	7200	288	42608.7	325124153.8	9044153.75
OPTSTKAPOLLOHOSP29-MAR-2023PE5200	808.3	0	0	0		809.9	1.6	0	0	0	4429.05	0	0
OPTIDXBANKNIFTY29-MAR-2023PE34500	70	67.95	69.95	59.95	64.9	64.9	5.1	12	225	9	42608.7	7776791.25	14291.25
OPTSTKCIPLA25-JAN-2023CE1190	1.75	1.3	1.4	1.3	1.3	3.45	1.7	32	4550	7	1088.35	5420610	6110
OPTSTKHEROMOTOCO25-JAN-2023CE2460	267.8	0	0	0		320.65	52.85	0	0	0	2767.15	0	0
OPTSTKHONAUT25-JAN-2023PE34500	34.25	0	0	0		46.45	12.2	0	0	0	39873.35	0	0
OPTSTKESCORTS23-FEB-2023PE2460	333.2	0	0	0		314.75	18.45	0	0	0	2168.45	0	0
